order_item_id,order_id,product_id,quantity,unit_price,line_revenue
HITM0000471,HORD000145,PRD0604,3,2778.09,8334.27
HITM0000472,HORD000145,PRD0521,1,2461.03,2461.03
HITM0000473,HORD000146,PRD0550,1,229.62,229.62
HITM0000474,HORD000146,PRD0937,1,435.56,435.56
HITM0000475,HORD000146,PRD0083,1,1406.78,1406.78
HITM0000476,HORD000147,PRD0774,2,1734.69,3469.38
HITM0000477,HORD000147,PRD0948,1,454.84,454.84
HITM0000478,HORD000147,PRD0164,2,3982.07,7964.14
HITM0000479,HORD000147,PRD0686,1,208.32,208.32
HITM0000480,HORD000148,PRD0825,2,841.2,1682.4
HITM0000481,HORD000148,PRD0563,1,651.72,651.72
HITM0000482,HORD000148,PRD0430,1,348.93,348.93
HITM0000483,HORD000148,PRD0313,3,1045.09,3135.27
HITM0000484,HORD000148,PRD0873,1,1172.09,1172.09
HITM0000485,HORD000149,PRD0456,1,117.59,117.59
HITM0000486,HORD000149,PRD0199,1,710.27,710.27
HITM0000487,HORD000150,PRD0827,1,1653.52,1653.52
HITM0000488,HORD000150,PRD0450,1,56.05,56.05
HITM0000489,HORD000151,PRD0054,2,3479.55,6959.1
HITM0000490,HORD000151,PRD0225,1,1003.93,1003.93
HITM0000491,HORD000151,PRD0671,1,926.06,926.06
HITM0000492,HORD000151,PRD0236,1,313.33,313.33
HITM0000493,HORD000152,PRD0589,1,824.97,824.97
HITM0000494,HORD000152,PRD0911,1,1191.91,1191.91
HITM0000495,HORD000152,PRD0072,1,982.29,982.29
HITM0000496,HORD000153,PRD0934,1,524.96,524.96
HITM0000497,HORD000153,PRD0274,3,416.56,1249.68
HITM0000498,HORD000154,PRD0280,1,84.08,84.08
HITM0000499,HORD000154,PRD0987,1,1838.0,1838.0
HITM0000500,HORD000154,PRD0160,1,21.4,21.4
HITM0000501,HORD000154,PRD0600,2,222.54,445.08
HITM0000502,HORD000155,PRD0850,1,37.87,37.87
HITM0000503,HORD000155,PRD0790,2,55.39,110.78
HITM0000504,HORD000156,PRD0506,1,187.88,187.88
HITM0000505,HORD000156,PRD0266,1,186.6,186.6
HITM0000506,HORD000156,PRD0634,1,3567.92,3567.92
HITM0000507,HORD000156,PRD0606,1,49.01,49.01
HITM0000508,HORD000157,PRD0922,1,693.11,693.11
HITM0000509,HORD000157,PRD0380,1,355.83,355.83
HITM0000510,HORD000157,PRD0480,1,168.51,168.51
HITM0000511,HORD000158,PRD0905,1,470.11,470.11
HITM0000512,HORD000158,PRD0082,1,1374.63,1374.63
HITM0000513,HORD000158,PRD0040,1,201.64,201.64
HITM0000514,HORD000158,PRD0677,1,1000.46,1000.46
HITM0000515,HORD000159,PRD0738,1,520.03,520.03
HITM0000516,HORD000159,PRD0032,2,742.08,1484.16
HITM0000517,HORD000160,PRD0084,1,1248.72,1248.72
HITM0000518,HORD000160,PRD0899,1,1072.73,1072.73
HITM0000519,HORD000160,PRD0510,1,112.56,112.56
HITM0000520,HORD000161,PRD0215,1,616.18,616.18
HITM0000521,HORD000161,PRD0634,1,3567.92,3567.92
HITM0000522,HORD000161,PRD0318,1,971.41,971.41
HITM0000523,HORD000161,PRD0022,1,778.88,778.88
HITM0000524,HORD000162,PRD0360,3,326.09,978.27
HITM0000525,HORD000162,PRD0238,1,1033.13,1033.13
HITM0000526,HORD000162,PRD0266,1,186.6,186.6
HITM0000527,HORD000163,PRD0139,2,1069.24,2138.48
HITM0000528,HORD000163,PRD0154,1,2205.21,2205.21
HITM0000529,HORD000163,PRD0830,1,146.02,146.02
HITM0000530,HORD000163,PRD0869,1,131.2,131.2
HITM0000531,HORD000164,PRD0673,1,548.1,548.1
HITM0000532,HORD000164,PRD0416,1,236.82,236.82
HITM0000533,HORD000165,PRD0453,2,904.43,1808.86
HITM0000534,HORD000165,PRD0970,2,107.81,215.62
HITM0000535,HORD000165,PRD0108,1,997.65,997.65
HITM0000536,HORD000166,PRD0076,1,232.75,232.75
HITM0000537,HORD000166,PRD0864,1,631.67,631.67
HITM0000538,HORD000166,PRD0468,1,388.69,388.69
HITM0000539,HORD000166,PRD0720,1,416.7,416.7
HITM0000540,HORD000167,PRD0343,1,1288.78,1288.78
HITM0000541,HORD000167,PRD0584,1,3190.99,3190.99
HITM0000542,HORD000167,PRD0640,1,23.59,23.59
HITM0000543,HORD000167,PRD0190,2,34.34,68.68
HITM0000544,HORD000168,PRD0087,1,2521.54,2521.54
HITM0000545,HORD000168,PRD0040,1,201.64,201.64
HITM0000546,HORD000168,PRD0922,1,693.11,693.11
HITM0000547,HORD000168,PRD0335,1,235.04,235.04
HITM0000548,HORD000169,PRD0814,1,849.01,849.01
HITM0000549,HORD000169,PRD0860,1,397.97,397.97
HITM0000550,HORD000170,PRD0252,1,879.59,879.59
HITM0000551,HORD000170,PRD0570,1,179.75,179.75
HITM0000552,HORD000170,PRD0828,2,146.02,292.04
HITM0000553,HORD000171,PRD1000,2,45.04,90.08
HITM0000554,HORD000171,PRD0960,1,321.52,321.52
HITM0000555,HORD000171,PRD0569,1,1425.79,1425.79
HITM0000556,HORD000171,PRD0490,1,63.94,63.94
HITM0000557,HORD000172,PRD0135,1,715.95,715.95
HITM0000558,HORD000173,PRD0510,1,112.56,112.56
HITM0000559,HORD000173,PRD0896,1,507.02,507.02
HITM0000560,HORD000174,PRD0137,1,125.48,125.48
HITM0000561,HORD000174,PRD0459,1,461.78,461.78
HITM0000562,HORD000175,PRD0296,1,122.37,122.37
HITM0000563,HORD000175,PRD0673,1,548.1,548.1
HITM0000564,HORD000175,PRD0653,2,514.7,1029.4
HITM0000565,HORD000175,PRD0001,1,2639.78,2639.78
HITM0000566,HORD000175,PRD0334,1,2353.86,2353.86
HITM0000567,HORD000176,PRD0184,1,869.57,869.57
HITM0000568,HORD000176,PRD0744,1,3085.44,3085.44
HITM0000569,HORD000177,PRD0695,1,908.69,908.69
HITM0000570,HORD000177,PRD0567,2,1572.22,3144.44
HITM0000571,HORD000177,PRD0917,1,1133.22,1133.22
HITM0000572,HORD000177,PRD0794,1,4029.39,4029.39
HITM0000573,HORD000177,PRD0771,2,1690.63,3381.26
HITM0000574,HORD000178,PRD0114,1,2620.24,2620.24
HITM0000575,HORD000178,PRD0064,1,3952.78,3952.78
HITM0000576,HORD000178,PRD0574,1,1085.51,1085.51
HITM0000577,HORD000179,PRD0238,1,1033.13,1033.13
HITM0000578,HORD000179,PRD0804,1,3159.06,3159.06
HITM0000579,HORD000179,PRD0613,2,1377.73,2755.46
HITM0000580,HORD000180,PRD0522,2,1270.84,2541.68
HITM0000581,HORD000180,PRD0372,1,330.93,330.93
HITM0000582,HORD000180,PRD0055,1,371.08,371.08
HITM0000583,HORD000181,PRD0409,1,165.4,165.4
HITM0000584,HORD000181,PRD0465,1,778.89,778.89
HITM0000585,HORD000182,PRD0230,1,34.01,34.01
HITM0000586,HORD000182,PRD0006,2,35.37,70.74
HITM0000587,HORD000182,PRD0702,2,1785.7,3571.4
HITM0000588,HORD000182,PRD0640,2,23.59,47.18
HITM0000589,HORD000183,PRD0732,2,1068.78,2137.56
HITM0000590,HORD000183,PRD0810,1,393.15,393.15
HITM0000591,HORD000184,PRD0706,2,377.51,755.02
HITM0000592,HORD000184,PRD0517,1,2094.09,2094.09
HITM0000593,HORD000184,PRD0766,1,420.5,420.5
HITM0000594,HORD000185,PRD0309,2,621.05,1242.1
HITM0000595,HORD000185,PRD0170,1,275.39,275.39
HITM0000596,HORD000185,PRD0839,1,1337.75,1337.75
HITM0000597,HORD000186,PRD0031,1,1504.32,1504.32
HITM0000598,HORD000186,PRD0845,1,45.19,45.19
HITM0000599,HORD000186,PRD0670,1,137.8,137.8
HITM0000600,HORD000186,PRD0232,1,1295.64,1295.64
HITM0000601,HORD000187,PRD0401,1,2894.25,2894.25
HITM0000602,HORD000187,PRD0450,1,56.05,56.05
HITM0000603,HORD000187,PRD0304,2,3629.59,7259.18
HITM0000604,HORD000187,PRD0028,1,160.23,160.23
HITM0000605,HORD000188,PRD0507,1,135.21,135.21
HITM0000606,HORD000188,PRD0139,2,1069.24,2138.48
HITM0000607,HORD000188,PRD0415,1,191.7,191.7
HITM0000608,HORD000188,PRD0992,1,1098.67,1098.67
HITM0000609,HORD000188,PRD0095,1,590.13,590.13
HITM0000610,HORD000189,PRD0875,1,73.21,73.21
HITM0000611,HORD000189,PRD0263,2,618.52,1237.04
HITM0000612,HORD000189,PRD0051,1,1390.84,1390.84
HITM0000613,HORD000189,PRD0790,1,55.39,55.39
HITM0000614,HORD000190,PRD0040,1,201.64,201.64
HITM0000615,HORD000190,PRD0943,2,578.85,1157.7
HITM0000616,HORD000190,PRD0810,1,393.15,393.15
HITM0000617,HORD000191,PRD0315,1,58.99,58.99
HITM0000618,HORD000191,PRD0524,1,782.83,782.83
HITM0000619,HORD000191,PRD0985,2,77.36,154.72
HITM0000620,HORD000192,PRD0116,1,328.2,328.2
HITM0000621,HORD000192,PRD0280,2,84.08,168.16
HITM0000622,HORD000192,PRD0274,1,416.56,416.56
HITM0000623,HORD000192,PRD0468,1,388.69,388.69
HITM0000624,HORD000192,PRD0220,1,187.94,187.94
HITM0000625,HORD000193,PRD0265,1,542.34,542.34
HITM0000626,HORD000193,PRD0928,2,834.91,1669.82
HITM0000627,HORD000193,PRD0173,1,270.07,270.07
HITM0000628,HORD000193,PRD0944,1,2088.32,2088.32
HITM0000629,HORD000194,PRD0854,1,651.27,651.27
HITM0000630,HORD000194,PRD0585,2,101.78,203.56
HITM0000631,HORD000194,PRD0661,1,1942.53,1942.53
HITM0000632,HORD000195,PRD0441,1,2803.03,2803.03
HITM0000633,HORD000195,PRD0598,1,522.01,522.01
HITM0000634,HORD000195,PRD0750,1,262.52,262.52
HITM0000635,HORD000196,PRD0116,1,328.2,328.2
HITM0000636,HORD000196,PRD0920,1,123.07,123.07
HITM0000637,HORD000196,PRD0402,1,782.5,782.5
HITM0000638,HORD000197,PRD0938,2,103.84,207.68
HITM0000639,HORD000197,PRD0160,1,21.4,21.4
HITM0000640,HORD000197,PRD0819,1,269.55,269.55
HITM0000641,HORD000197,PRD0127,1,1131.95,1131.95
HITM0000642,HORD000197,PRD0626,2,139.26,278.52
HITM0000643,HORD000198,PRD0870,3,360.59,1081.77
HITM0000644,HORD000198,PRD0445,1,589.84,589.84
HITM0000645,HORD000198,PRD0038,1,702.97,702.97
HITM0000646,HORD000198,PRD0665,2,191.97,383.94
HITM0000647,HORD000199,PRD0632,3,1640.52,4921.56
HITM0000648,HORD000199,PRD0580,2,218.53,437.06
HITM0000649,HORD000199,PRD0988,1,721.76,721.76
HITM0000650,HORD000200,PRD0089,2,561.13,1122.26
HITM0000651,HORD000201,PRD0248,2,207.33,414.66
HITM0000652,HORD000201,PRD0903,2,332.35,664.7
HITM0000653,HORD000201,PRD0670,1,137.8,137.8
HITM0000654,HORD000201,PRD0924,2,508.67,1017.34
HITM0000655,HORD000201,PRD0556,2,546.84,1093.68
HITM0000656,HORD000202,PRD0622,1,1298.2,1298.2
HITM0000657,HORD000202,PRD0113,2,756.1,1512.2
HITM0000658,HORD000202,PRD0658,1,665.45,665.45
HITM0000659,HORD000203,PRD0237,1,983.57,983.57
HITM0000660,HORD000203,PRD0045,1,306.29,306.29
HITM0000661,HORD000203,PRD0056,1,437.03,437.03
HITM0000662,HORD000203,PRD0826,2,89.12,178.24
HITM0000663,HORD000204,PRD0645,2,1142.68,2285.36
HITM0000664,HORD000204,PRD0254,1,3553.03,3553.03
HITM0000665,HORD000204,PRD0350,1,133.96,133.96
HITM0000666,HORD000204,PRD0006,2,35.37,70.74
HITM0000667,HORD000205,PRD0584,1,3190.99,3190.99
HITM0000668,HORD000205,PRD0524,1,782.83,782.83
HITM0000669,HORD000205,PRD0845,1,45.19,45.19
HITM0000670,HORD000205,PRD0739,1,784.83,784.83
HITM0000671,HORD000206,PRD0869,2,131.2,262.4
HITM0000672,HORD000206,PRD0973,2,573.55,1147.1
HITM0000673,HORD000206,PRD0103,1,1002.58,1002.58
HITM0000674,HORD000207,PRD0546,1,361.61,361.61
HITM0000675,HORD000207,PRD0810,1,393.15,393.15
HITM0000676,HORD000207,PRD0019,1,353.47,353.47
HITM0000677,HORD000208,PRD0766,1,420.5,420.5
HITM0000678,HORD000208,PRD0655,2,424.11,848.22
HITM0000679,HORD000209,PRD0010,1,39.45,39.45
HITM0000680,HORD000209,PRD0157,1,1264.96,1264.96
HITM0000681,HORD000209,PRD0720,2,416.7,833.4
HITM0000682,HORD000209,PRD0340,1,42.57,42.57
HITM0000683,HORD000210,PRD0856,1,429.74,429.74
HITM0000684,HORD000210,PRD0200,2,231.67,463.34
HITM0000685,HORD000210,PRD0889,1,518.76,518.76
HITM0000686,HORD000211,PRD0708,1,1093.2,1093.2
HITM0000687,HORD000211,PRD0548,1,448.84,448.84
HITM0000688,HORD000212,PRD0065,1,446.02,446.02
HITM0000689,HORD000212,PRD0960,1,321.52,321.52
HITM0000690,HORD000212,PRD0994,1,2732.71,2732.71
HITM0000691,HORD000213,PRD0609,1,83.83,83.83
HITM0000692,HORD000213,PRD0249,1,1215.99,1215.99
HITM0000693,HORD000213,PRD0364,1,914.03,914.03
HITM0000694,HORD000213,PRD0030,1,239.93,239.93
HITM0000695,HORD000214,PRD0685,1,987.86,987.86
HITM0000696,HORD000214,PRD0727,2,2045.32,4090.64
HITM0000697,HORD000214,PRD0030,1,239.93,239.93
HITM0000698,HORD000215,PRD0431,1,2880.93,2880.93
HITM0000699,HORD000215,PRD0295,1,607.48,607.48
HITM0000700,HORD000215,PRD0942,1,437.56,437.56
HITM0000701,HORD000215,PRD0588,1,544.11,544.11
HITM0000702,HORD000216,PRD0880,1,132.59,132.59
HITM0000703,HORD000216,PRD0846,1,417.95,417.95
HITM0000704,HORD000216,PRD0390,1,153.47,153.47
HITM0000705,HORD000217,PRD0470,1,133.45,133.45
HITM0000706,HORD000217,PRD0772,1,661.34,661.34
HITM0000707,HORD000217,PRD0895,2,567.08,1134.16
HITM0000708,HORD000217,PRD0388,1,341.67,341.67
HITM0000709,HORD000218,PRD0687,1,1174.99,1174.99
HITM0000710,HORD000218,PRD0585,1,101.78,101.78
HITM0000711,HORD000218,PRD0989,2,535.6,1071.2
HITM0000712,HORD000219,PRD0911,1,1191.91,1191.91
HITM0000713,HORD000219,PRD0968,1,861.46,861.46
HITM0000714,HORD000219,PRD0368,2,759.57,1519.14
HITM0000715,HORD000219,PRD0695,1,908.69,908.69
HITM0000716,HORD000220,PRD0581,1,2366.29,2366.29
HITM0000717,HORD000220,PRD0408,1,384.62,384.62
HITM0000718,HORD000220,PRD0420,2,277.28,554.56
HITM0000719,HORD000221,PRD0925,1,56.69,56.69
HITM0000720,HORD000221,PRD0473,1,370.27,370.27
HITM0000721,HORD000221,PRD0992,1,1098.67,1098.67
HITM0000722,HORD000221,PRD0025,1,404.64,404.64
HITM0000723,HORD000222,PRD0372,1,330.93,330.93
HITM0000724,HORD000222,PRD0768,1,73.54,73.54
HITM0000725,HORD000222,PRD0528,1,136.95,136.95
HITM0000726,HORD000222,PRD0637,1,2457.32,2457.32
HITM0000727,HORD000223,PRD0076,1,232.75,232.75
HITM0000728,HORD000223,PRD0092,1,651.72,651.72
HITM0000729,HORD000223,PRD0315,1,58.99,58.99
HITM0000730,HORD000224,PRD0363,2,489.25,978.5
HITM0000731,HORD000224,PRD0166,1,486.74,486.74
HITM0000732,HORD000225,PRD0764,2,472.57,945.14
HITM0000733,HORD000225,PRD0337,1,408.39,408.39
HITM0000734,HORD000225,PRD0036,1,226.94,226.94
HITM0000735,HORD000225,PRD0958,1,733.5,733.5
HITM0000736,HORD000226,PRD0129,1,584.17,584.17
HITM0000737,HORD000227,PRD0394,1,1316.11,1316.11
HITM0000738,HORD000227,PRD0779,1,234.12,234.12
HITM0000739,HORD000228,PRD0474,1,480.29,480.29
HITM0000740,HORD000228,PRD0276,1,530.49,530.49
HITM0000741,HORD000228,PRD0764,2,472.57,945.14
HITM0000742,HORD000228,PRD0676,2,117.14,234.28
HITM0000743,HORD000229,PRD0655,2,424.11,848.22
HITM0000744,HORD000229,PRD0713,1,1129.25,1129.25
HITM0000745,HORD000229,PRD0405,1,1063.36,1063.36
HITM0000746,HORD000230,PRD0006,1,35.37,35.37
HITM0000747,HORD000230,PRD0626,1,139.26,139.26
HITM0000748,HORD000230,PRD0788,1,1009.9,1009.9
HITM0000749,HORD000231,PRD0495,1,692.95,692.95
HITM0000750,HORD000231,PRD0562,1,1881.67,1881.67
HITM0000751,HORD000231,PRD0849,1,115.9,115.9
HITM0000752,HORD000231,PRD0565,1,515.91,515.91
HITM0000753,HORD000232,PRD0636,1,418.01,418.01
HITM0000754,HORD000232,PRD0204,1,1670.01,1670.01
HITM0000755,HORD000232,PRD0955,1,502.79,502.79
HITM0000756,HORD000232,PRD0237,1,983.57,983.57
HITM0000757,HORD000233,PRD0481,1,1805.28,1805.28
HITM0000758,HORD000233,PRD0928,3,834.91,2504.73
HITM0000759,HORD000233,PRD0345,2,752.34,1504.68
HITM0000760,HORD000234,PRD0394,2,1316.11,2632.22
HITM0000761,HORD000234,PRD0463,1,564.14,564.14
HITM0000762,HORD000234,PRD0510,2,112.56,225.12
HITM0000763,HORD000234,PRD0316,2,401.13,802.26
HITM0000764,HORD000234,PRD0897,1,351.24,351.24
HITM0000765,HORD000235,PRD0482,1,1837.21,1837.21
HITM0000766,HORD000235,PRD0994,1,2732.71,2732.71
HITM0000767,HORD000236,PRD0589,1,824.97,824.97
HITM0000768,HORD000236,PRD0455,1,243.16,243.16
HITM0000769,HORD000236,PRD0282,1,1092.79,1092.79
HITM0000770,HORD000237,PRD0336,1,110.53,110.53
HITM0000771,HORD000237,PRD0529,3,1028.26,3084.78
HITM0000772,HORD000237,PRD0908,1,136.87,136.87
HITM0000773,HORD000237,PRD0096,1,291.41,291.41
HITM0000774,HORD000238,PRD0826,1,89.12,89.12
HITM0000775,HORD000238,PRD0195,1,951.68,951.68
HITM0000776,HORD000238,PRD0709,1,1109.44,1109.44
HITM0000777,HORD000238,PRD0165,1,203.41,203.41
HITM0000778,HORD000239,PRD0404,1,2672.02,2672.02
HITM0000779,HORD000239,PRD0363,1,489.25,489.25
HITM0000780,HORD000239,PRD0369,3,446.88,1340.64
HITM0000781,HORD000239,PRD0571,1,2499.58,2499.58
HITM0000782,HORD000239,PRD0296,1,122.37,122.37
HITM0000783,HORD000240,PRD0533,1,1118.9,1118.9
HITM0000784,HORD000240,PRD0882,1,989.33,989.33
HITM0000785,HORD000241,PRD0392,1,1492.32,1492.32
HITM0000786,HORD000241,PRD0427,1,2246.52,2246.52
HITM0000787,HORD000242,PRD0173,1,270.07,270.07
HITM0000788,HORD000242,PRD0840,2,102.1,204.2
HITM0000789,HORD000242,PRD0319,1,1438.71,1438.71
HITM0000790,HORD000242,PRD0556,2,546.84,1093.68
HITM0000791,HORD000243,PRD0088,1,141.39,141.39
HITM0000792,HORD000243,PRD0625,1,122.46,122.46
HITM0000793,HORD000243,PRD0075,1,360.03,360.03
HITM0000794,HORD000244,PRD0996,2,440.1,880.2
HITM0000795,HORD000244,PRD0672,1,629.2,629.2
HITM0000796,HORD000245,PRD0565,2,515.91,1031.82
HITM0000797,HORD000245,PRD0334,2,2353.86,4707.72
HITM0000798,HORD000246,PRD0141,1,2328.72,2328.72
HITM0000799,HORD000246,PRD0048,1,490.15,490.15
HITM0000800,HORD000246,PRD0049,1,598.46,598.46
HITM0000801,HORD000246,PRD0783,1,1427.48,1427.48
HITM0000802,HORD000247,PRD0961,1,985.63,985.63
HITM0000803,HORD000247,PRD0590,1,49.98,49.98
HITM0000804,HORD000247,PRD0173,1,270.07,270.07
HITM0000805,HORD000247,PRD0439,1,323.08,323.08
HITM0000806,HORD000247,PRD0333,1,621.74,621.74
HITM0000807,HORD000248,PRD0216,1,241.98,241.98
HITM0000808,HORD000248,PRD0157,1,1264.96,1264.96
HITM0000809,HORD000248,PRD0510,1,112.56,112.56
HITM0000810,HORD000248,PRD0003,1,342.16,342.16
HITM0000811,HORD000249,PRD0792,2,1480.93,2961.86
HITM0000812,HORD000250,PRD0850,1,37.87,37.87
HITM0000813,HORD000250,PRD0734,2,3584.06,7168.12
HITM0000814,HORD000250,PRD0824,1,1647.74,1647.74
HITM0000815,HORD000251,PRD0140,1,347.21,347.21
HITM0000816,HORD000251,PRD0006,1,35.37,35.37
HITM0000817,HORD000251,PRD0495,1,692.95,692.95
HITM0000818,HORD000251,PRD0742,1,1054.62,1054.62
HITM0000819,HORD000251,PRD0295,1,607.48,607.48
HITM0000820,HORD000252,PRD0806,2,499.24,998.48
HITM0000821,HORD000252,PRD0867,1,822.76,822.76
HITM0000822,HORD000252,PRD0753,1,372.43,372.43
HITM0000823,HORD000252,PRD0180,1,356.72,356.72
HITM0000824,HORD000253,PRD0574,1,1085.51,1085.51
HITM0000825,HORD000253,PRD0222,2,1185.98,2371.96
HITM0000826,HORD000253,PRD0415,1,191.7,191.7
HITM0000827,HORD000253,PRD0357,1,1006.85,1006.85
HITM0000828,HORD000253,PRD0312,1,1834.14,1834.14
HITM0000829,HORD000254,PRD0010,1,39.45,39.45
HITM0000830,HORD000254,PRD0584,1,3190.99,3190.99
HITM0000831,HORD000254,PRD0582,1,1513.23,1513.23
HITM0000832,HORD000255,PRD0449,2,792.41,1584.82
HITM0000833,HORD000256,PRD0959,3,182.03,546.09
HITM0000834,HORD000256,PRD0489,1,376.72,376.72
HITM0000835,HORD000256,PRD0669,1,387.51,387.51
HITM0000836,HORD000256,PRD0427,1,2246.52,2246.52
HITM0000837,HORD000257,PRD0566,2,306.33,612.66
HITM0000838,HORD000257,PRD0206,1,190.8,190.8
HITM0000839,HORD000257,PRD0724,1,2896.31,2896.31
HITM0000840,HORD000257,PRD0799,1,114.07,114.07
HITM0000841,HORD000258,PRD0451,2,1300.44,2600.88
HITM0000842,HORD000258,PRD0295,1,607.48,607.48
HITM0000843,HORD000258,PRD0349,1,469.34,469.34
HITM0000844,HORD000259,PRD0052,1,1497.13,1497.13
HITM0000845,HORD000259,PRD0321,1,1488.38,1488.38
HITM0000846,HORD000259,PRD0791,2,2467.42,4934.84
HITM0000847,HORD000260,PRD0494,2,2689.23,5378.46
HITM0000848,HORD000260,PRD0248,2,207.33,414.66
HITM0000849,HORD000260,PRD0184,1,869.57,869.57
HITM0000850,HORD000260,PRD0008,1,205.21,205.21
HITM0000851,HORD000260,PRD0205,1,696.35,696.35
HITM0000852,HORD000261,PRD0308,1,524.45,524.45
HITM0000853,HORD000261,PRD0609,1,83.83,83.83
HITM0000854,HORD000261,PRD0645,1,1142.68,1142.68
HITM0000855,HORD000261,PRD0028,1,160.23,160.23
HITM0000856,HORD000262,PRD0372,2,330.93,661.86
HITM0000857,HORD000262,PRD0138,1,99.85,99.85
HITM0000858,HORD000262,PRD0019,2,353.47,706.94
HITM0000859,HORD000262,PRD0025,1,404.64,404.64
HITM0000860,HORD000262,PRD0502,1,553.17,553.17
HITM0000861,HORD000263,PRD0928,1,834.91,834.91
HITM0000862,HORD000263,PRD0920,1,123.07,123.07
HITM0000863,HORD000263,PRD0553,1,1597.7,1597.7
HITM0000864,HORD000264,PRD0270,1,218.48,218.48
HITM0000865,HORD000264,PRD0596,2,497.18,994.36
HITM0000866,HORD000264,PRD0133,1,334.91,334.91
HITM0000867,HORD000264,PRD0165,1,203.41,203.41
HITM0000868,HORD000264,PRD0193,2,575.14,1150.28
HITM0000869,HORD000265,PRD0364,1,914.03,914.03
HITM0000870,HORD000266,PRD0790,1,55.39,55.39
HITM0000871,HORD000266,PRD0877,1,1849.07,1849.07
HITM0000872,HORD000266,PRD0131,1,2191.15,2191.15
HITM0000873,HORD000266,PRD0837,1,470.72,470.72
HITM0000874,HORD000267,PRD0506,1,187.88,187.88
HITM0000875,HORD000267,PRD0394,1,1316.11,1316.11
HITM0000876,HORD000267,PRD0703,1,716.42,716.42
HITM0000877,HORD000268,PRD0379,1,888.83,888.83
HITM0000878,HORD000268,PRD0237,1,983.57,983.57
HITM0000879,HORD000268,PRD0621,1,1360.63,1360.63
HITM0000880,HORD000268,PRD0935,1,617.88,617.88
HITM0000881,HORD000268,PRD0133,1,334.91,334.91
HITM0000882,HORD000269,PRD0265,1,542.34,542.34
HITM0000883,HORD000269,PRD0050,1,289.02,289.02
HITM0000884,HORD000269,PRD0444,2,3715.62,7431.24
HITM0000885,HORD000269,PRD0012,1,1122.89,1122.89
HITM0000886,HORD000270,PRD0092,2,651.72,1303.44
HITM0000887,HORD000270,PRD0995,1,258.22,258.22
HITM0000888,HORD000270,PRD0820,1,31.29,31.29
HITM0000889,HORD000271,PRD0866,1,369.1,369.1
HITM0000890,HORD000271,PRD0433,1,1481.25,1481.25
HITM0000891,HORD000271,PRD0562,1,1881.67,1881.67
HITM0000892,HORD000272,PRD0405,1,1063.36,1063.36
HITM0000893,HORD000272,PRD0628,1,904.82,904.82
HITM0000894,HORD000272,PRD0997,1,1651.08,1651.08
HITM0000895,HORD000272,PRD0880,1,132.59,132.59
HITM0000896,HORD000272,PRD0966,1,706.39,706.39
HITM0000897,HORD000273,PRD0676,1,117.14,117.14
HITM0000898,HORD000273,PRD0166,1,486.74,486.74
HITM0000899,HORD000273,PRD0323,1,1563.09,1563.09
HITM0000900,HORD000273,PRD0770,3,410.85,1232.55
HITM0000901,HORD000274,PRD0227,1,922.85,922.85
HITM0000902,HORD000274,PRD0248,1,207.33,207.33
HITM0000903,HORD000275,PRD0856,1,429.74,429.74
HITM0000904,HORD000276,PRD0755,1,229.0,229.0
HITM0000905,HORD000276,PRD0256,1,432.88,432.88
HITM0000906,HORD000276,PRD0463,1,564.14,564.14
HITM0000907,HORD000277,PRD0728,1,122.0,122.0
HITM0000908,HORD000278,PRD0140,1,347.21,347.21
HITM0000909,HORD000278,PRD0248,1,207.33,207.33
HITM0000910,HORD000278,PRD0640,1,23.59,23.59
HITM0000911,HORD000279,PRD0895,3,567.08,1701.24
HITM0000912,HORD000279,PRD0756,1,61.89,61.89
HITM0000913,HORD000279,PRD0039,1,735.79,735.79
HITM0000914,HORD000279,PRD0188,1,861.47,861.47
HITM0000915,HORD000279,PRD0917,1,1133.22,1133.22
HITM0000916,HORD000280,PRD0065,1,446.02,446.02
HITM0000917,HORD000280,PRD0489,2,376.72,753.44
HITM0000918,HORD000280,PRD0540,2,301.77,603.54
HITM0000919,HORD000280,PRD0988,2,721.76,1443.52
HITM0000920,HORD000280,PRD0643,1,530.41,530.41
HITM0000921,HORD000281,PRD0534,1,458.42,458.42
HITM0000922,HORD000281,PRD0600,1,222.54,222.54
HITM0000923,HORD000281,PRD0687,2,1174.99,2349.98
HITM0000924,HORD000281,PRD0513,1,453.22,453.22
HITM0000925,HORD000282,PRD0942,3,437.56,1312.68
HITM0000926,HORD000282,PRD0530,1,220.26,220.26
HITM0000927,HORD000282,PRD0919,1,192.13,192.13
HITM0000928,HORD000282,PRD0287,2,2154.08,4308.16
HITM0000929,HORD000282,PRD0129,1,584.17,584.17
HITM0000930,HORD000283,PRD0830,1,146.02,146.02
HITM0000931,HORD000283,PRD0780,1,308.34,308.34
HITM0000932,HORD000284,PRD0501,1,2577.38,2577.38
HITM0000933,HORD000284,PRD0763,1,950.45,950.45
HITM0000934,HORD000284,PRD0882,1,989.33,989.33
HITM0000935,HORD000284,PRD0797,2,936.62,1873.24
HITM0000936,HORD000285,PRD0725,2,282.7,565.4
HITM0000937,HORD000285,PRD0108,1,997.65,997.65
HITM0000938,HORD000285,PRD0297,1,902.79,902.79
HITM0000939,HORD000286,PRD0271,1,1003.21,1003.21
HITM0000940,HORD000286,PRD0170,1,275.39,275.39
HITM0000941,HORD000286,PRD0688,1,611.89,611.89
