product_id,product_name,category,brand,unit_price,unit_cost,launch_year,warranty_months,weight_kg,product_sku,subcategory,model_family,colour,supplier_id,supplier_country,launch_date,tax_category,package_type,recyclable_packaging,active_flag,product_description_clean
PRD0097,Candle Shift 196,Gaming,Candle,458.08,275.94,2012,24,1.249,SKU-CAN00097,Gaming Hardware,Flux,Graphite,SUP023,Vietnam,2012-07-10,GST_STANDARD,Recycled box,True,True,"gaming hardware designed for game streaming and media capture, in the flux family and supplied by candle with a 24-month warranty."
PRD0098,Vela Atlas 197,Wearable,Vela,1046.87,673.2,2015,12,0.152,SKU-VEL00098,Health Wearable,Halo,Green,SUP024,Japan,2015-10-11,GST_STANDARD,Protective case,True,True,"health wearable designed for habit reminders and everyday timekeeping, in the halo family and supplied by vela with a 12-month warranty."
PRD0099,Candle Flux 198,Networking,Candle,892.92,654.07,2015,24,0.771,SKU-CAN00099,Connected Network,Lumen,Blue,SUP025,Australia,2015-11-19,GST_STANDARD,Protective case,False,True,"connected network designed for extending coverage between rooms, in the lumen family and supplied by candle with a 24-month warranty."
PRD0100,Vela Pulse 199,Accessory,Vela,328.27,224.95,2016,12,0.174,SKU-VEL00100,Mobile Accessory,Nova,Red,SUP026,Malaysia,2016-11-07,GST_STANDARD,Box,True,True,"mobile accessory designed for hands-free device support in a shared workspace, in the nova family and supplied by vela with a 12-month warranty."
PRD0101,Candle Vista 200,Laptop,Candle,1796.81,1271.29,2016,24,1.206,SKU-CAN00101,Ultrabook,Orbit,Gold,SUP027,Vietnam,2016-10-21,GST_STANDARD,Protective case,True,True,"ultrabook designed for portable document work and video meetings, in the orbit family and supplied by candle with a 24-month warranty."
PRD0102,Vela Core 201,Smartphone,Vela,1498.33,1079.94,2016,24,0.229,SKU-VEL00102,5G Smartphone,Pulse,Silver,SUP028,Australia,2016-12-22,GST_STANDARD,Box,True,True,"5g smartphone designed for daily communication and navigation, in the pulse family and supplied by vela with a 24-month warranty."
PRD0103,Candle Lumen 202,Tablet,Candle,1002.58,493.26,2015,24,0.663,SKU-CAN00103,Productivity Tablet,Quest,Graphite,SUP029,Korea,2015-06-09,GST_STANDARD,Recycled box,True,True,"productivity tablet designed for reading, annotation and handwritten notes, in the quest family and supplied by candle with a 24-month warranty."
PRD0104,Vela Ridge 203,Home Entertainment,Vela,3475.57,1942.44,2012,24,7.84,SKU-VEL00104,Smart Display,Ridge,Black,SUP030,Australia,2012-10-20,GST_STANDARD,Recycled box,True,True,"smart display designed for shared film and television viewing, in the ridge family and supplied by vela with a 24-month warranty."
PRD0105,Candle Arc 204,Audio,Candle,385.04,207.76,2017,12,0.618,SKU-CAN00105,Wireless Audio,Shift,Graphite,SUP031,Korea,2017-01-06,GST_STANDARD,Box,False,True,"wireless audio designed for commuting and spoken-content listening, in the shift family and supplied by candle with a 12-month warranty."
PRD0106,Vela Echo 205,Smart Home,Vela,840.97,416.0,2013,12,0.27,SKU-VEL00106,Home Automation,Spark,Green,SUP032,Malaysia,2013-01-25,GST_STANDARD,Recycled box,False,True,"home automation designed for app-controlled room lighting, in the spark family and supplied by vela with a 12-month warranty."
PRD0107,Candle Orbit 206,Gaming,Candle,559.52,300.38,2012,24,0.931,SKU-CAN00107,Gaming Hardware,Vista,Graphite,SUP033,China,2012-11-15,GST_STANDARD,Box,True,True,"gaming hardware designed for long desktop gaming sessions, in the vista family and supplied by candle with a 24-month warranty."
PRD0108,Vela Spark 207,Wearable,Vela,997.65,597.99,2013,12,0.117,SKU-VEL00108,Health Wearable,Wave,Graphite,SUP034,Korea,2013-09-13,GST_STANDARD,Recycled box,False,True,"health wearable designed for daily activity and sleep tracking, in the wave family and supplied by vela with a 12-month warranty."
PRD0109,Candle Bloom 208,Networking,Candle,353.29,181.05,2015,24,0.735,SKU-CAN00109,Connected Network,Arc,Graphite,SUP035,China,2015-10-11,GST_STANDARD,Box,False,True,"connected network designed for home-office wireless coverage, in the arc family and supplied by candle with a 24-month warranty."
PRD0110,Vela Halo 209,Accessory,Vela,197.81,140.1,2017,12,0.181,SKU-VEL00110,Mobile Accessory,Atlas,Silver,SUP036,Malaysia,2017-05-05,GST_STANDARD,Protective case,True,True,"mobile accessory designed for adjustable desk mounting and device positioning, in the atlas family and supplied by vela with a 12-month warranty."
PRD0111,Candle Quest 210,Laptop,Candle,2254.79,1457.59,2012,24,1.156,SKU-CAN00111,Ultrabook,Bloom,Black,SUP037,Vietnam,2012-11-06,GST_STANDARD,Recycled box,True,False,"ultrabook designed for study, research and note taking, in the bloom family and supplied by candle with a 24-month warranty."
PRD0112,Vela Wave 211,Smartphone,Vela,1578.75,1071.23,2017,24,0.268,SKU-VEL00112,5G Smartphone,Core,Red,SUP001,Korea,2017-09-11,GST_STANDARD,Box,True,True,"5g smartphone designed for mobile photography and messaging, in the core family and supplied by vela with a 24-month warranty."
PRD0113,Candle Edge 212,Tablet,Candle,756.1,408.02,2016,24,0.633,SKU-CAN00113,Productivity Tablet,Edge,Graphite,SUP002,Korea,2016-08-13,GST_STANDARD,Protective case,True,True,"productivity tablet designed for portable media and video calls, in the edge family and supplied by candle with a 24-month warranty."
PRD0114,Vela Nova 213,Home Entertainment,Vela,2620.24,1330.14,2015,24,7.093,SKU-VEL00114,Smart Display,Echo,Black,SUP003,Korea,2015-10-17,GST_STANDARD,Recycled box,False,True,"smart display designed for music and spoken-content playback, in the echo family and supplied by vela with a 24-month warranty."
PRD0115,Candle Shift 214,Audio,Candle,671.68,348.34,2013,12,0.454,SKU-CAN00115,Wireless Audio,Flux,Blue,SUP004,Malaysia,2013-02-23,GST_STANDARD,Protective case,True,True,"wireless audio designed for music during focused desk work, in the flux family and supplied by candle with a 12-month warranty."
PRD0116,Vela Atlas 215,Smart Home,Vela,328.2,182.59,2016,12,0.283,SKU-VEL00116,Home Automation,Halo,Silver,SUP005,Malaysia,2016-10-15,GST_STANDARD,Protective case,True,True,"home automation designed for scheduled control of a household power outlet, in the halo family and supplied by vela with a 12-month warranty."
PRD0117,Candle Flux 216,Gaming,Candle,1668.5,1015.83,2012,24,0.901,SKU-CAN00117,Gaming Hardware,Lumen,Black,SUP006,Japan,2012-02-23,GST_STANDARD,Protective case,False,True,"gaming hardware designed for casual games in a shared room, in the lumen family and supplied by candle with a 24-month warranty."
PRD0118,Vela Pulse 217,Wearable,Vela,156.33,113.12,2013,12,0.12,SKU-VEL00118,Health Wearable,Nova,Blue,SUP007,Korea,2013-10-03,GST_STANDARD,Box,True,True,"health wearable designed for walking and commute notifications, in the nova family and supplied by vela with a 12-month warranty."
PRD0119,Candle Vista 218,Networking,Candle,756.54,384.45,2014,24,0.913,SKU-CAN00119,Connected Network,Orbit,Red,SUP008,Australia,2014-05-27,GST_STANDARD,Protective case,True,True,"connected network designed for connecting several shared household devices, in the orbit family and supplied by candle with a 24-month warranty."
PRD0120,Vela Core 219,Accessory,Vela,266.59,170.75,2012,12,0.148,SKU-VEL00120,Mobile Accessory,Pulse,Gold,SUP009,Australia,2012-03-13,GST_STANDARD,Box,True,True,"mobile accessory designed for protective storage during travel, in the pulse family and supplied by vela with a 12-month warranty."
PRD0121,Candle Lumen 220,Laptop,Candle,3030.38,2301.8,2016,24,1.241,SKU-CAN00121,Ultrabook,Quest,Green,SUP010,Japan,2016-04-02,GST_STANDARD,Protective case,True,True,"ultrabook designed for creative projects and media editing, in the quest family and supplied by candle with a 24-month warranty."
PRD0122,Vela Ridge 221,Smartphone,Vela,1579.58,981.89,2014,24,0.195,SKU-VEL00122,5G Smartphone,Ridge,Blue,SUP011,Australia,2014-11-08,GST_STANDARD,Protective case,False,True,"5g smartphone designed for work calls and calendar management, in the ridge family and supplied by vela with a 24-month warranty."
PRD0123,Candle Arc 222,Tablet,Candle,1257.07,674.68,2014,24,0.484,SKU-CAN00123,Productivity Tablet,Shift,White,SUP012,Vietnam,2014-10-01,GST_STANDARD,Box,True,True,"productivity tablet designed for field forms and client presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0124,Vela Echo 223,Home Entertainment,Vela,2854.48,1690.21,2015,24,8.242,SKU-VEL00124,Smart Display,Spark,Graphite,SUP013,Japan,2015-06-17,GST_STANDARD,Protective case,False,True,"smart display designed for family media streaming, in the spark family and supplied by vela with a 24-month warranty."
PRD0125,Candle Orbit 224,Audio,Candle,108.47,53.11,2015,12,0.388,SKU-CAN00125,Wireless Audio,Vista,White,SUP014,Malaysia,2015-09-22,GST_STANDARD,Box,True,True,"wireless audio designed for video calls and online classes, in the vista family and supplied by candle with a 12-month warranty."
PRD0126,Vela Spark 225,Smart Home,Vela,499.59,353.04,2014,12,0.289,SKU-VEL00126,Home Automation,Wave,White,SUP015,Malaysia,2014-09-01,GST_STANDARD,Protective case,True,True,"home automation designed for indoor temperature and humidity monitoring, in the wave family and supplied by vela with a 12-month warranty."
PRD0127,Candle Bloom 226,Gaming,Candle,1131.95,835.74,2016,24,0.939,SKU-CAN00127,Gaming Hardware,Arc,Black,SUP016,China,2016-08-17,GST_STANDARD,Box,True,True,"gaming hardware designed for competitive play and voice communication, in the arc family and supplied by candle with a 24-month warranty."
PRD0128,Vela Halo 227,Wearable,Vela,394.68,297.29,2016,12,0.117,SKU-VEL00128,Health Wearable,Atlas,Black,SUP017,Korea,2016-11-04,GST_STANDARD,Box,True,True,"health wearable designed for exercise session summaries, in the atlas family and supplied by vela with a 12-month warranty."
PRD0129,Candle Quest 228,Networking,Candle,584.17,352.13,2017,24,0.548,SKU-CAN00129,Connected Network,Bloom,Green,SUP018,Australia,2017-08-03,GST_STANDARD,Protective case,True,True,"connected network designed for video meetings and media streaming, in the bloom family and supplied by candle with a 24-month warranty."
PRD0130,Vela Wave 229,Accessory,Vela,183.26,94.09,2012,12,0.195,SKU-VEL00130,Mobile Accessory,Core,White,SUP019,Malaysia,2012-02-13,GST_STANDARD,Box,False,True,"mobile accessory designed for charging-cable organisation, in the core family and supplied by vela with a 12-month warranty."
PRD0131,Candle Edge 230,Laptop,Candle,2191.15,1318.41,2016,24,1.874,SKU-CAN00131,Ultrabook,Edge,Silver,SUP020,Vietnam,2016-05-19,GST_STANDARD,Protective case,True,True,"ultrabook designed for shared home-office administration, in the edge family and supplied by candle with a 24-month warranty."
PRD0132,Vela Nova 231,Smartphone,Vela,687.19,409.7,2016,24,0.183,SKU-VEL00132,5G Smartphone,Echo,Blue,SUP021,Vietnam,2016-10-24,GST_STANDARD,Box,True,True,"5g smartphone designed for travel planning and media use, in the echo family and supplied by vela with a 24-month warranty."
PRD0133,Candle Shift 232,Tablet,Candle,334.91,208.89,2017,24,0.754,SKU-CAN00133,Productivity Tablet,Flux,Green,SUP022,Malaysia,2017-03-23,GST_STANDARD,Recycled box,False,True,"productivity tablet designed for family learning and shared browsing, in the flux family and supplied by candle with a 24-month warranty."
PRD0134,Vela Atlas 233,Home Entertainment,Vela,878.86,609.76,2012,24,9.402,SKU-VEL00134,Smart Display,Halo,Silver,SUP023,China,2012-12-12,GST_STANDARD,Recycled box,False,True,"smart display designed for casual living-room gaming, in the halo family and supplied by vela with a 24-month warranty."
PRD0135,Candle Flux 234,Audio,Candle,715.95,366.02,2013,12,0.347,SKU-CAN00135,Wireless Audio,Lumen,Gold,SUP024,Korea,2013-01-13,GST_STANDARD,Box,False,True,"wireless audio designed for shared-room music playback, in the lumen family and supplied by candle with a 12-month warranty."
PRD0136,Vela Pulse 235,Smart Home,Vela,339.97,222.8,2013,12,0.357,SKU-VEL00136,Home Automation,Nova,Graphite,SUP025,Vietnam,2013-02-18,GST_STANDARD,Box,False,True,"home automation designed for door and window activity alerts, in the nova family and supplied by vela with a 12-month warranty."
PRD0137,Candle Vista 236,Gaming,Candle,125.48,89.25,2013,24,1.265,SKU-CAN00137,Gaming Hardware,Orbit,Gold,SUP026,Vietnam,2013-01-02,GST_STANDARD,Recycled box,False,True,"gaming hardware designed for portable gaming and travel, in the orbit family and supplied by candle with a 24-month warranty."
PRD0138,Vela Core 237,Wearable,Vela,99.85,55.92,2015,12,0.148,SKU-VEL00138,Health Wearable,Pulse,Red,SUP027,Vietnam,2015-08-15,GST_STANDARD,Recycled box,False,True,"health wearable designed for calendar alerts and quick message checks, in the pulse family and supplied by vela with a 12-month warranty."
PRD0139,Candle Lumen 238,Networking,Candle,1069.24,741.55,2016,24,0.567,SKU-CAN00139,Connected Network,Quest,Blue,SUP028,Malaysia,2016-02-14,GST_STANDARD,Box,True,True,"connected network designed for guest-network and device management, in the quest family and supplied by candle with a 24-month warranty."
PRD0140,Vela Ridge 239,Accessory,Vela,347.21,240.01,2013,12,0.163,SKU-VEL00140,Mobile Accessory,Ridge,White,SUP029,Vietnam,2013-12-26,GST_STANDARD,Recycled box,False,True,"mobile accessory designed for connecting several devices through one compact adapter, in the ridge family and supplied by vela with a 12-month warranty."
PRD0141,Candle Arc 240,Laptop,Candle,2328.72,1187.26,2016,24,1.398,SKU-CAN00141,Ultrabook,Shift,Red,SUP030,Australia,2016-01-26,GST_STANDARD,Protective case,True,True,"ultrabook designed for travel-based work and presentations, in the shift family and supplied by candle with a 24-month warranty."
PRD0142,Vela Echo 241,Smartphone,Vela,1283.99,680.03,2012,24,0.258,SKU-VEL00142,5G Smartphone,Spark,Graphite,SUP031,Malaysia,2012-03-02,GST_STANDARD,Protective case,True,False,"5g smartphone designed for family communication and casual apps, in the spark family and supplied by vela with a 24-month warranty."
PRD0143,Candle Orbit 242,Tablet,Candle,490.94,355.74,2012,24,0.603,SKU-CAN00143,Productivity Tablet,Vista,Silver,SUP032,Vietnam,2012-01-19,GST_STANDARD,Box,True,True,"productivity tablet designed for drawing and lightweight creative work, in the vista family and supplied by candle with a 24-month warranty."
PRD0144,Vela Spark 243,Home Entertainment,Vela,816.73,464.51,2015,24,5.952,SKU-VEL00144,Smart Display,Wave,Black,SUP033,Japan,2015-09-08,GST_STANDARD,Recycled box,True,True,"smart display designed for presentations and photo viewing, in the wave family and supplied by vela with a 24-month warranty."
PRD0145,Candle Bloom 244,Audio,Candle,624.72,304.71,2014,12,0.358,SKU-CAN00145,Wireless Audio,Arc,Black,SUP034,Japan,2014-08-27,GST_STANDARD,Recycled box,True,True,"wireless audio designed for long listening sessions at home, in the arc family and supplied by candle with a 12-month warranty."
PRD0146,Vela Halo 245,Smart Home,Vela,212.69,159.91,2012,12,0.309,SKU-VEL00146,Home Automation,Atlas,Black,SUP035,Australia,2012-01-01,GST_STANDARD,Recycled box,True,True,"home automation designed for automated blind and curtain routines, in the atlas family and supplied by vela with a 12-month warranty."
PRD0147,Candle Quest 246,Gaming,Candle,1910.7,1130.19,2016,24,1.624,SKU-CAN00147,Gaming Hardware,Bloom,White,SUP036,Australia,2016-07-06,GST_STANDARD,Protective case,True,True,"gaming hardware designed for game streaming and media capture, in the bloom family and supplied by candle with a 24-month warranty."
PRD0148,Vela Wave 247,Wearable,Vela,1096.52,825.69,2015,12,0.096,SKU-VEL00148,Health Wearable,Core,Silver,SUP037,China,2015-02-24,GST_STANDARD,Protective case,False,True,"health wearable designed for habit reminders and everyday timekeeping, in the core family and supplied by vela with a 12-month warranty."
PRD0149,Candle Edge 248,Networking,Candle,1414.32,802.59,2013,24,0.867,SKU-CAN00149,Connected Network,Edge,Black,SUP001,Japan,2013-03-09,GST_STANDARD,Protective case,True,True,"connected network designed for extending coverage between rooms, in the edge family and supplied by candle with a 24-month warranty."
