order_id,source_system_record_id,customer_id,order_timestamp,sales_channel,payment_method,currency,nearest_warehouse,order_status,order_price,delivery_charges,coupon_code,coupon_discount,tax_amount,order_total,season,expedited_delivery,customer_lat,customer_long,device_type,referral_source,customer_note_clean,promo_code
HORD000111,SRC-005-H-000111,CUS00260,2018-03-28 17:30:00,Web,Bank Transfer,AUD,Bakers,Completed,7557.52,22.88,NaN,10,687.05,6824.65,Autumn,True,-37.768817,145.043819,Mobile,Social,call before delivery,NaN
HORD000112,SRC-005-H-000112,CUS00116,2018-06-15 10:43:00,Store,PayPal,AUD,Thompson,Completed,2021.47,15.61,B1SAVE-41,25,183.77,1531.71,Winter,False,-37.7534,144.951659,Desktop,Store,gift purchase for a family member,B1SAVE-41
HORD000113,SRC-005-H-000113,CUS00146,2018-01-27 14:55:00,Web,Bank Transfer,AUD,Bakers,Completed,1975.83,22.98,B1SAVE-42,15,179.62,1702.44,Summer,True,-37.751227,145.027385,Desktop,Paid Search,call before delivery,B1SAVE-42
HORD000114,SRC-005-H-000114,CUS00051,2018-05-25 17:40:00,Mobile,Gift Card,AUD,Thompson,Completed,2053.61,11.15,NaN,5,186.69,1962.08,Autumn,False,-37.820655,144.887331,Tablet,Referral,gift purchase for a family member,NaN
HORD000115,SRC-005-H-000115,CUS00486,2018-12-15 08:22:00,Store,Gift Card,AUD,Bakers,Completed,10217.81,11.99,B1SAVE-44,20,928.89,8186.24,Summer,False,-37.842136,145.045854,Mobile,Social,please use minimal packaging,B1SAVE-44
HORD000116,SRC-005-H-000116,CUS00139,2018-09-17 09:16:00,Web,Gift Card,AUD,Thompson,Completed,373.5,9.19,NaN,5,33.95,364.01,Spring,False,-37.808187,144.921274,Tablet,Store,please leave at reception,NaN
HORD000117,SRC-005-H-000117,CUS00142,2018-12-05 08:15:00,Store,Gift Card,AUD,Bakers,Completed,1142.1,11.11,NaN,10,103.83,1039.0,Summer,False,-37.770447,145.001888,Tablet,Social,please leave at reception,NaN
HORD000118,SRC-005-H-000118,CUS00256,2018-04-14 20:50:00,Store,PayPal,AUD,Bakers,Completed,2723.34,20.96,B1SAVE-47,25,247.58,2063.47,Autumn,True,-37.786991,145.027183,Tablet,Referral,gift purchase for a family member,B1SAVE-47
HORD000119,SRC-005-H-000119,CUS00038,2018-01-22 09:32:00,Store,Card,AUD,Thompson,Completed,4206.21,21.13,NaN,10,382.38,3806.72,Summer,True,-37.782243,144.913777,Mobile,Paid Search,please use minimal packaging,NaN
HORD000120,SRC-005-H-000120,CUS00400,2018-02-18 17:24:00,Web,Bank Transfer,AUD,Bakers,Completed,2378.25,12.86,NaN,0,216.2,2391.11,Summer,False,-37.76082,145.043942,Desktop,Referral,please leave at reception,NaN
HORD000121,SRC-005-H-000121,CUS00241,2018-07-19 10:08:00,Mobile,Card,AUD,Thompson,Completed,2640.31,13.03,B1SAVE-50,25,240.03,1993.26,Winter,False,-37.806534,144.90718,Mobile,Social,gift purchase for a family member,B1SAVE-50
HORD000122,SRC-005-H-000122,CUS00386,2018-01-23 12:44:00,Mobile,PayPal,AUD,Bakers,Completed,4978.25,14.17,B1SAVE-51,15,452.57,4245.68,Summer,False,-37.745053,145.052838,Desktop,Paid Search,no special instruction,B1SAVE-51
HORD000123,SRC-005-H-000123,CUS00308,2018-04-23 14:46:00,Web,Bank Transfer,AUD,Bakers,Completed,1285.45,11.83,B1SAVE-52,15,116.86,1104.46,Autumn,False,-37.841646,145.053294,Desktop,Social,please use minimal packaging,B1SAVE-52
HORD000124,SRC-005-H-000124,CUS00217,2018-05-17 20:16:00,Mobile,Gift Card,AUD,Bakers,Completed,3579.6,9.08,NaN,0,325.42,3588.68,Autumn,False,-37.79064,144.977388,Mobile,Paid Search,gift purchase for a family member,NaN
HORD000125,SRC-005-H-000125,CUS00423,2018-02-18 09:45:00,Mobile,Card,AUD,Thompson,Completed,3688.06,13.67,NaN,10,335.28,3332.92,Summer,False,-37.740175,144.956831,Mobile,Organic,call before delivery,NaN
HORD000126,SRC-005-H-000126,CUS00426,2018-01-30 13:23:00,Web,Bank Transfer,AUD,Bakers,Completed,3687.25,11.42,NaN,0,335.2,3698.67,Summer,False,-37.791624,145.045674,Desktop,Organic,please leave at reception,NaN
HORD000127,SRC-005-H-000127,CUS00308,2018-07-06 11:23:00,Mobile,PayPal,AUD,Bakers,Completed,4103.34,15.27,NaN,10,373.03,3708.28,Winter,False,-37.841646,145.053294,Desktop,Social,no special instruction,NaN
HORD000128,SRC-005-H-000128,CUS00220,2018-06-10 14:46:00,Store,Bank Transfer,AUD,Thompson,Completed,9456.72,14.01,NaN,10,859.7,8525.06,Winter,False,-37.777228,144.917456,Mobile,Social,no special instruction,NaN
HORD000129,SRC-005-H-000129,CUS00354,2018-04-16 16:32:00,Web,Gift Card,AUD,Thompson,Completed,3010.74,12.54,B1SAVE-58,15,273.7,2571.67,Autumn,False,-37.86546,144.901429,Desktop,Organic,please leave at reception,B1SAVE-58
HORD000130,SRC-005-H-000130,CUS00498,2018-02-12 21:55:00,Web,Card,AUD,Bakers,Completed,2148.03,11.4,NaN,10,195.28,1944.63,Summer,False,-37.807879,145.050477,Tablet,Referral,please use minimal packaging,NaN
HORD000131,SRC-005-H-000131,CUS00330,2018-06-18 11:44:00,Web,Gift Card,AUD,Thompson,Completed,7425.84,15.96,NaN,0,675.08,7441.8,Winter,False,-37.772132,144.885928,Tablet,Referral,please leave at reception,NaN
HORD000132,SRC-005-H-000132,CUS00308,2018-02-18 20:21:00,Web,Card,AUD,Bakers,Completed,3931.4,12.34,NaN,5,357.4,3747.17,Summer,False,-37.841646,145.053294,Desktop,Social,no special instruction,NaN
HORD000133,SRC-005-H-000133,CUS00109,2018-07-14 14:17:00,Mobile,PayPal,AUD,Nickolson,Completed,5691.28,16.69,B1SAVE-62,15,517.39,4854.28,Winter,False,-37.885411,144.93986,Desktop,Store,gift purchase for a family member,B1SAVE-62
HORD000134,SRC-005-H-000134,CUS00345,2018-02-10 15:15:00,Mobile,PayPal,AUD,Thompson,Completed,1220.65,9.69,B1SAVE-63,20,110.97,986.21,Summer,False,-37.791332,144.942204,Mobile,Referral,call before delivery,B1SAVE-63
HORD000135,SRC-005-H-000135,CUS00176,2018-04-30 11:12:00,Mobile,Card,AUD,Thompson,Completed,3712.36,7.56,NaN,0,337.49,3719.92,Autumn,False,-37.806548,144.944703,Tablet,Social,no special instruction,NaN
HORD000136,SRC-005-H-000136,CUS00103,2018-07-26 08:16:00,Mobile,Gift Card,AUD,Thompson,Completed,1754.54,15.26,NaN,5,159.5,1682.07,Winter,False,-37.8655,144.925049,Desktop,Referral,gift purchase for a family member,NaN
HORD000137,SRC-005-H-000137,CUS00266,2018-07-22 20:59:00,Store,Card,AUD,Thompson,Completed,2945.66,15.44,NaN,10,267.79,2666.53,Winter,False,-37.857976,144.902049,Desktop,Paid Search,please use minimal packaging,NaN
HORD000138,SRC-005-H-000138,CUS00451,2018-01-16 11:44:00,Mobile,Bank Transfer,AUD,Bakers,Completed,5148.77,11.44,NaN,0,468.07,5160.21,Summer,False,-37.840996,145.03522,Desktop,Store,no special instruction,NaN
HORD000139,SRC-005-H-000139,CUS00229,2018-05-02 15:12:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2004.25,19.29,B1SAVE-68,15,182.2,1722.9,Autumn,True,-37.802252,144.979127,Tablet,Paid Search,please use minimal packaging,B1SAVE-68
HORD000140,SRC-005-H-000140,CUS00042,2018-05-19 20:27:00,Store,PayPal,AUD,Thompson,Completed,2164.36,10.73,NaN,10,196.76,1958.65,Autumn,False,-37.771143,144.932698,Mobile,Store,gift purchase for a family member,NaN
HORD000141,SRC-005-H-000141,CUS00176,2018-11-27 21:16:00,Store,Gift Card,AUD,Thompson,Completed,1589.21,8.02,NaN,10,144.47,1438.31,Spring,False,-37.806548,144.944703,Tablet,Social,please use minimal packaging,NaN
HORD000142,SRC-005-H-000142,CUS00005,2018-12-09 14:03:00,Mobile,Card,AUD,Bakers,Completed,2825.27,12.8,NaN,10,256.84,2555.54,Summer,False,-37.750198,144.976366,Mobile,Referral,please use minimal packaging,NaN
HORD000143,SRC-005-H-000143,CUS00396,2018-09-16 11:49:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1690.18,23.27,NaN,10,153.65,1544.43,Spring,True,-37.858063,145.050439,Tablet,Social,please leave at reception,NaN
HORD000144,SRC-005-H-000144,CUS00258,2018-05-29 08:16:00,Store,Gift Card,AUD,Bakers,Completed,3109.12,7.52,B1SAVE-73,20,282.65,2494.82,Autumn,False,-37.808989,145.002652,Mobile,Paid Search,no special instruction,B1SAVE-73
HORD000145,SRC-005-H-000145,CUS00145,2018-09-23 10:09:00,Store,Bank Transfer,AUD,Bakers,Completed,12093.02,13.04,B1SAVE-74,15,1099.37,10292.11,Spring,False,-37.853238,145.062044,Desktop,Referral,no special instruction,B1SAVE-74
HORD000146,SRC-005-H-000146,CUS00444,2018-03-21 15:13:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2071.96,10.35,B1SAVE-75,20,188.36,1667.92,Autumn,False,-37.843367,145.01986,Desktop,Store,please leave at reception,B1SAVE-75
HORD000147,SRC-005-H-000147,CUS00182,2018-09-21 10:17:00,Mobile,Gift Card,AUD,Thompson,Completed,12096.68,8.94,B1SAVE-76,25,1099.7,9081.45,Spring,False,-37.800714,144.963689,Desktop,Paid Search,call before delivery,B1SAVE-76
HORD000148,SRC-005-H-000148,CUS00221,2018-05-22 12:37:00,Store,Card,AUD,Bakers,Completed,6990.41,21.28,B1SAVE-77,20,635.49,5613.61,Autumn,True,-37.773869,145.009274,Desktop,Social,no special instruction,B1SAVE-77
HORD000149,SRC-005-H-000149,CUS00232,2018-09-17 15:24:00,Web,Bank Transfer,AUD,Thompson,Completed,827.86,9.5,NaN,10,75.26,754.57,Spring,False,-37.788596,144.953383,Mobile,Paid Search,please leave at reception,NaN
HORD000150,SRC-005-H-000150,CUS00098,2018-05-12 08:42:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,1709.57,8.12,NaN,10,155.42,1546.73,Autumn,False,-37.829372,144.978447,Mobile,Social,call before delivery,NaN
HORD000151,SRC-005-H-000151,CUS00170,2018-06-08 14:08:00,Web,Card,AUD,Thompson,Completed,9202.42,25.43,NaN,10,836.58,8307.61,Winter,True,-37.814978,144.91471,Mobile,Store,gift purchase for a family member,NaN
HORD000152,SRC-005-H-000152,CUS00300,2018-11-06 17:27:00,Mobile,PayPal,AUD,Thompson,Completed,2999.17,12.94,NaN,5,272.65,2862.15,Spring,False,-37.746675,144.932193,Mobile,Organic,please leave at reception,NaN
HORD000153,SRC-005-H-000153,CUS00379,2018-06-04 14:27:00,Mobile,Bank Transfer,AUD,Bakers,Completed,1774.64,16.85,NaN,0,161.33,1791.49,Winter,False,-37.743615,145.032186,Tablet,Referral,gift purchase for a family member,NaN
HORD000154,SRC-005-H-000154,CUS00058,2018-06-13 16:20:00,Web,Gift Card,AUD,Nickolson,Completed,2388.56,27.42,NaN,0,217.14,2415.98,Winter,True,-37.865085,144.975683,Mobile,Social,please use minimal packaging,NaN
HORD000155,SRC-005-H-000155,CUS00435,2018-08-11 13:42:00,Web,Card,AUD,Thompson,Completed,148.65,14.68,B1SAVE-84,25,13.51,126.17,Winter,False,-37.861036,144.933318,Mobile,Referral,call before delivery,B1SAVE-84
HORD000156,SRC-005-H-000156,CUS00296,2018-02-08 11:58:00,Store,Card,AUD,Thompson,Completed,3991.41,12.54,NaN,10,362.86,3604.81,Summer,False,-37.851896,144.892423,Tablet,Social,call before delivery,NaN
HORD000157,SRC-005-H-000157,CUS00122,2018-10-10 16:03:00,Web,Gift Card,AUD,Thompson,Completed,1217.45,14.02,NaN,10,110.68,1109.73,Spring,False,-37.871098,144.877345,Desktop,Social,please use minimal packaging,NaN
HORD000158,SRC-005-H-000158,CUS00170,2018-02-26 21:38:00,Mobile,Gift Card,AUD,Thompson,Completed,3046.84,10.0,NaN,5,276.99,2904.5,Summer,False,-37.814978,144.91471,Mobile,Store,call before delivery,NaN
HORD000159,SRC-005-H-000159,CUS00426,2018-08-21 17:23:00,Web,Gift Card,AUD,Bakers,Completed,2004.19,14.15,NaN,10,182.2,1817.92,Winter,False,-37.791624,145.045674,Desktop,Organic,no special instruction,NaN
HORD000160,SRC-005-H-000160,CUS00357,2018-08-02 14:30:00,Store,Card,AUD,Bakers,Completed,2434.01,16.38,NaN,0,221.27,2450.39,Winter,False,-37.743314,144.982042,Desktop,Store,please leave at reception,NaN
HORD000161,SRC-005-H-000161,CUS00396,2018-08-18 10:46:00,Store,Gift Card,AUD,Bakers,Completed,5934.39,16.13,B1SAVE-10,15,539.49,5060.36,Winter,False,-37.858063,145.050439,Tablet,Social,please use minimal packaging,B1SAVE-10
HORD000162,SRC-005-H-000162,CUS00475,2018-07-30 21:41:00,Mobile,Gift Card,AUD,Bakers,Completed,2198.0,14.92,NaN,10,199.82,1993.12,Winter,False,-37.860553,145.011101,Desktop,Referral,call before delivery,NaN
HORD000163,SRC-005-H-000163,CUS00175,2018-06-12 14:05:00,Store,Gift Card,AUD,Thompson,Completed,4620.91,11.89,NaN,5,420.08,4401.75,Winter,False,-37.797347,144.930894,Mobile,Referral,no special instruction,NaN
HORD000164,SRC-005-H-000164,CUS00292,2018-08-09 21:08:00,Web,Gift Card,AUD,Nickolson,Completed,784.92,15.58,B1SAVE-13,25,71.36,604.27,Winter,False,-37.877159,144.960223,Desktop,Referral,gift purchase for a family member,B1SAVE-13
HORD000165,SRC-005-H-000165,CUS00461,2018-05-12 21:01:00,Store,Gift Card,AUD,Nickolson,Completed,3022.13,11.97,B1SAVE-14,25,274.74,2278.57,Autumn,False,-37.870189,145.001261,Mobile,Store,please leave at reception,B1SAVE-14
HORD000166,SRC-005-H-000166,CUS00180,2018-08-08 13:08:00,Mobile,Card,AUD,Bakers,Completed,1669.81,13.66,B1SAVE-15,25,151.8,1266.02,Winter,False,-37.816195,145.043579,Desktop,Referral,please use minimal packaging,B1SAVE-15
HORD000167,SRC-005-H-000167,CUS00021,2018-07-11 15:02:00,Web,Bank Transfer,AUD,Thompson,Completed,4572.04,15.9,NaN,10,415.64,4130.74,Winter,False,-37.750937,144.958426,Mobile,Referral,please use minimal packaging,NaN
HORD000168,SRC-005-H-000168,CUS00224,2018-11-06 14:34:00,Web,Card,AUD,Thompson,Completed,3651.33,9.46,B1SAVE-17,15,331.94,3113.09,Spring,False,-37.789249,144.939922,Tablet,Store,please use minimal packaging,B1SAVE-17
HORD000169,SRC-005-H-000169,CUS00306,2018-11-16 17:35:00,Web,Card,AUD,Thompson,Completed,1246.98,9.38,NaN,0,113.36,1256.36,Spring,False,-37.827419,144.924416,Mobile,Paid Search,please use minimal packaging,NaN
HORD000170,SRC-005-H-000170,CUS00259,2018-03-04 09:06:00,Store,Bank Transfer,AUD,Thompson,Completed,1351.38,8.88,NaN,5,122.85,1292.69,Autumn,False,-37.833293,144.938445,Tablet,Referral,please leave at reception,NaN
HORD000171,SRC-005-H-000171,CUS00157,2018-03-12 20:19:00,Store,Bank Transfer,AUD,Thompson,Completed,1901.33,8.99,NaN,10,172.85,1720.19,Autumn,False,-37.835392,144.943335,Tablet,Store,please use minimal packaging,NaN
HORD000172,SRC-005-H-000172,CUS00053,2018-05-27 10:32:00,Mobile,PayPal,AUD,Bakers,Completed,715.95,14.5,NaN,5,65.09,694.65,Autumn,False,-37.882832,145.054221,Mobile,Social,please leave at reception,NaN
HORD000173,SRC-005-H-000173,CUS00379,2018-08-21 21:49:00,Mobile,Card,AUD,Bakers,Completed,619.58,16.85,B1SAVE-22,25,56.33,481.54,Winter,False,-37.743615,145.032186,Tablet,Referral,no special instruction,B1SAVE-22
HORD000174,SRC-005-H-000174,CUS00240,2018-11-20 16:40:00,Mobile,PayPal,AUD,Thompson,Completed,587.26,13.05,NaN,0,53.39,600.31,Spring,False,-37.867323,144.895019,Mobile,Paid Search,no special instruction,NaN
HORD000175,SRC-005-H-000175,CUS00091,2018-02-10 11:16:00,Store,Card,AUD,Bakers,Completed,6693.51,10.07,B1SAVE-24,25,608.5,5030.2,Summer,False,-37.785321,144.982897,Tablet,Paid Search,gift purchase for a family member,B1SAVE-24
HORD000176,SRC-005-H-000176,CUS00076,2018-01-28 10:39:00,Store,Gift Card,AUD,Thompson,Completed,3955.01,22.25,NaN,5,359.55,3779.51,Summer,True,-37.852794,144.900108,Desktop,Social,please leave at reception,NaN
HORD000177,SRC-005-H-000177,CUS00478,2018-10-15 20:54:00,Mobile,Gift Card,AUD,Bakers,Completed,12597.0,20.17,B1SAVE-26,20,1145.18,10097.77,Spring,True,-37.808138,145.029038,Mobile,Store,please use minimal packaging,B1SAVE-26
HORD000178,SRC-005-H-000178,CUS00265,2018-12-01 20:41:00,Mobile,Bank Transfer,AUD,Bakers,Completed,7658.53,11.51,NaN,10,696.23,6904.19,Summer,False,-37.772664,145.027215,Tablet,Social,call before delivery,NaN
HORD000179,SRC-005-H-000179,CUS00273,2018-05-27 15:22:00,Mobile,PayPal,AUD,Thompson,Completed,6947.65,22.16,NaN,5,631.6,6622.43,Autumn,True,-37.859562,144.93444,Desktop,Social,gift purchase for a family member,NaN
HORD000180,SRC-005-H-000180,CUS00019,2018-12-01 10:29:00,Mobile,Card,AUD,Thompson,Completed,3243.69,12.68,NaN,0,294.88,3256.37,Summer,False,-37.852974,144.890502,Desktop,Store,call before delivery,NaN
HORD000181,SRC-005-H-000181,CUS00066,2018-10-08 20:42:00,Mobile,Card,AUD,Thompson,Completed,944.29,19.05,NaN,10,85.84,868.91,Spring,True,-37.802598,144.936678,Desktop,Store,please leave at reception,NaN
HORD000182,SRC-005-H-000182,CUS00366,2018-02-13 09:56:00,Web,Gift Card,AUD,Bakers,Completed,3723.33,11.74,B1SAVE-31,15,338.48,3176.57,Summer,False,-37.842344,145.040296,Mobile,Store,please leave at reception,B1SAVE-31
HORD000183,SRC-005-H-000183,CUS00372,2018-01-11 15:56:00,Mobile,Gift Card,AUD,Bakers,Completed,2530.71,12.56,NaN,5,230.06,2416.73,Summer,False,-37.751853,145.004934,Mobile,Referral,please leave at reception,NaN
HORD000184,SRC-005-H-000184,CUS00163,2018-11-06 13:24:00,Mobile,Bank Transfer,AUD,Thompson,Completed,3269.61,13.57,B1SAVE-33,25,297.24,2465.78,Spring,False,-37.748253,144.899001,Desktop,Social,please leave at reception,B1SAVE-33
HORD000185,SRC-005-H-000185,CUS00251,2018-12-13 09:33:00,Web,PayPal,AUD,Bakers,Completed,2855.24,10.37,NaN,10,259.57,2580.09,Summer,False,-37.78154,145.009114,Tablet,Organic,gift purchase for a family member,NaN
HORD000186,SRC-005-H-000186,CUS00335,2018-06-28 21:12:00,Mobile,Gift Card,AUD,Thompson,Completed,2982.95,17.65,NaN,5,271.18,2851.45,Winter,False,-37.746881,144.88743,Desktop,Paid Search,please leave at reception,NaN
HORD000187,SRC-005-H-000187,CUS00026,2018-12-15 20:42:00,Store,Bank Transfer,AUD,Thompson,Completed,10369.71,9.3,NaN,5,942.7,9860.52,Summer,False,-37.822057,144.929634,Tablet,Social,call before delivery,NaN
HORD000188,SRC-005-H-000188,CUS00008,2018-11-20 21:57:00,Store,Card,AUD,Bakers,Completed,4154.19,9.49,B1SAVE-37,15,377.65,3540.55,Spring,False,-37.790464,144.976542,Mobile,Referral,no special instruction,B1SAVE-37
HORD000189,SRC-005-H-000189,CUS00297,2018-12-08 21:08:00,Store,Card,AUD,Bakers,Completed,2756.48,14.16,B1SAVE-38,15,250.59,2357.17,Summer,False,-37.873039,145.055945,Tablet,Organic,no special instruction,B1SAVE-38
HORD000190,SRC-005-H-000190,CUS00434,2018-05-22 11:29:00,Store,Bank Transfer,AUD,Thompson,Completed,1752.49,10.97,NaN,5,159.32,1675.84,Autumn,False,-37.768267,144.93275,Mobile,Paid Search,no special instruction,NaN
HORD000191,SRC-005-H-000191,CUS00428,2018-02-11 19:50:00,Web,Card,AUD,Bakers,Completed,996.54,22.37,NaN,10,90.59,919.26,Summer,True,-37.864595,145.011895,Tablet,Store,call before delivery,NaN
HORD000192,SRC-005-H-000192,CUS00319,2018-06-21 11:19:00,Web,Card,AUD,Bakers,Completed,1489.55,27.89,NaN,0,135.41,1517.44,Winter,True,-37.827054,145.05708,Mobile,Store,please use minimal packaging,NaN
HORD000193,SRC-005-H-000193,CUS00239,2018-02-07 16:36:00,Web,PayPal,AUD,Nickolson,Completed,4570.55,12.64,NaN,10,415.5,4126.14,Summer,False,-37.876886,144.985604,Tablet,Social,call before delivery,NaN
HORD000194,SRC-005-H-000194,CUS00192,2018-10-11 18:34:00,Store,Gift Card,AUD,Thompson,Completed,2797.36,10.18,NaN,0,254.31,2807.54,Spring,False,-37.789591,144.917189,Tablet,Store,gift purchase for a family member,NaN
HORD000195,SRC-005-H-000195,CUS00234,2018-08-02 08:55:00,Web,Gift Card,AUD,Bakers,Completed,3587.56,18.21,NaN,0,326.14,3605.77,Winter,False,-37.742785,145.064883,Mobile,Paid Search,please use minimal packaging,NaN
HORD000196,SRC-005-H-000196,CUS00126,2018-08-31 19:55:00,Web,Card,AUD,Nickolson,Completed,1233.77,12.93,NaN,10,112.16,1123.32,Winter,False,-37.847095,144.953957,Mobile,Organic,please leave at reception,NaN
HORD000197,SRC-005-H-000197,CUS00028,2018-05-14 16:04:00,Web,Gift Card,AUD,Thompson,Completed,1909.1,9.66,B1SAVE-46,20,173.55,1536.94,Autumn,False,-37.824324,144.911118,Desktop,Referral,call before delivery,B1SAVE-46
HORD000198,SRC-005-H-000198,CUS00406,2018-12-14 10:32:00,Mobile,PayPal,AUD,Bakers,Completed,2758.52,9.78,NaN,10,250.77,2492.45,Summer,False,-37.791671,144.977819,Tablet,Organic,no special instruction,NaN
HORD000199,SRC-005-H-000199,CUS00011,2018-01-09 16:42:00,Store,Gift Card,AUD,Bakers,Completed,6080.38,10.35,NaN,10,552.76,5482.69,Summer,False,-37.779946,144.999389,Desktop,Organic,please use minimal packaging,NaN
HORD000200,SRC-005-H-000200,CUS00461,2018-07-10 16:00:00,Mobile,Bank Transfer,AUD,Nickolson,Completed,1122.26,15.42,NaN,5,102.02,1081.57,Winter,False,-37.870189,145.001261,Mobile,Store,please use minimal packaging,NaN
HORD000201,SRC-005-H-000201,CUS00470,2018-01-19 14:19:00,Mobile,PayPal,AUD,Thompson,Completed,3328.18,9.32,NaN,10,302.56,3004.68,Summer,False,-37.800429,144.961871,Desktop,Social,call before delivery,NaN
HORD000202,SRC-005-H-000202,CUS00143,2018-04-29 19:51:00,Mobile,PayPal,AUD,Thompson,Completed,3475.85,10.11,NaN,5,315.99,3312.17,Autumn,False,-37.818625,144.902294,Desktop,Referral,please use minimal packaging,NaN
HORD000203,SRC-005-H-000203,CUS00339,2018-08-18 19:02:00,Web,Bank Transfer,AUD,Bakers,Completed,1905.13,11.15,NaN,10,173.19,1725.77,Winter,False,-37.822109,144.993642,Mobile,Social,no special instruction,NaN
HORD000204,SRC-005-H-000204,CUS00261,2018-07-28 20:16:00,Mobile,PayPal,AUD,Bakers,Completed,6043.09,25.4,B1SAVE-53,15,549.37,5162.03,Winter,True,-37.832742,145.009384,Desktop,Referral,gift purchase for a family member,B1SAVE-53
HORD000205,SRC-005-H-000205,CUS00313,2018-11-16 18:11:00,Mobile,Card,AUD,Bakers,Completed,4803.84,20.96,NaN,10,436.71,4344.42,Spring,True,-37.84033,145.020992,Tablet,Referral,no special instruction,NaN
HORD000206,SRC-005-H-000206,CUS00500,2018-09-13 17:34:00,Mobile,Bank Transfer,AUD,Bakers,Completed,2412.08,12.56,B1SAVE-55,20,219.28,1942.22,Spring,False,-37.754453,145.030951,Tablet,Paid Search,call before delivery,B1SAVE-55
HORD000207,SRC-005-H-000207,CUS00325,2018-07-16 18:54:00,Web,PayPal,AUD,Thompson,Completed,1108.23,28.22,B1SAVE-56,20,100.75,914.8,Winter,True,-37.861768,144.915024,Desktop,Referral,no special instruction,B1SAVE-56
HORD000208,SRC-005-H-000208,CUS00009,2018-12-18 14:24:00,Store,Bank Transfer,AUD,Bakers,Completed,1268.72,20.66,NaN,5,115.34,1225.94,Summer,True,-37.776991,145.006368,Desktop,Store,gift purchase for a family member,NaN
