delivery_id,order_id,dispatch_date,promised_date,delivered_date,carrier,service_level,delivery_status,delay_days,on_time_in_full,fulfilment_hours,delivery_cost,delay_reason,promised_days,tracking_event_count,delivery_window,shipping_distance_km,signature_required,estimated_carbon_kg,delivery_note_clean
HDEL000155,HORD000155,2018-08-11,2018-08-18,2018-08-19,Direct Freight,Standard,Delivered,1,False,10,10.18,carrier_capacity,7,6,Morning,5.5116,False,0.345,Carrier scan reconciled
HDEL000156,HORD000156,2018-02-09,2018-02-13,2018-02-12,StarTrack,Standard,Delivered,0,True,21,9.47,none,4,6,Morning,6.4849,True,0.985,Delivered within promise
HDEL000157,HORD000157,2018-10-13,2018-10-20,2018-10-19,DHL,Standard,Delivered,0,True,67,10.38,none,7,3,Afternoon,8.927,False,0.446,Delivered within promise
HDEL000158,HORD000158,2018-02-27,2018-03-04,2018-03-02,StarTrack,Standard,Delivered,0,True,25,8.22,none,5,7,Anytime,2.8541,True,0.416,Delivered within promise
HDEL000159,HORD000159,2018-08-24,2018-08-29,2018-08-27,StarTrack,Standard,Delivered,0,True,63,9.65,none,5,4,Afternoon,4.88,True,0.334,Delivered within promise
HDEL000160,HORD000160,2018-08-02,2018-08-07,2018-08-05,Direct Freight,Standard,Delivered,0,True,4,11.76,none,5,5,Afternoon,7.5048,True,1.142,Delivered within promise
HDEL000161,HORD000161,2018-08-19,2018-08-26,2018-08-26,DHL,Standard,Delivered,0,True,36,10.98,none,7,8,Morning,7.2162,True,0.983,Delivered within promise
HDEL000162,HORD000162,2018-07-31,2018-08-07,2018-08-06,DHL,Standard,Delivered,0,True,12,12.59,none,7,7,Morning,5.7918,True,0.382,Delivered within promise
HDEL000163,HORD000163,2018-06-13,2018-06-19,2018-06-18,DHL,Standard,Delivered,0,True,11,9.62,none,6,8,Anytime,2.2189,True,0.851,Delivered within promise
HDEL000164,HORD000164,2018-08-12,2018-08-19,2018-08-21,AusPost,Standard,Delivered,2,False,71,14.04,weather,7,8,Morning,6.5633,False,0.408,Carrier scan reconciled
HDEL000165,HORD000165,2018-05-14,2018-05-20,2018-05-18,Direct Freight,Standard,Delivered,0,True,40,9.04,none,6,5,Afternoon,6.377,True,0.413,Delivered within promise
HDEL000166,HORD000166,2018-08-10,2018-08-16,2018-08-15,StarTrack,Standard,Delivered,0,True,50,11.53,none,6,3,Morning,4.3026,False,0.904,Delivered within promise
HDEL000167,HORD000167,2018-07-12,2018-07-16,2018-07-20,AusPost,Standard,Delivered,4,False,23,13.57,carrier_capacity,4,5,Afternoon,6.9369,True,0.974,Carrier scan reconciled
HDEL000168,HORD000168,2018-11-08,2018-11-12,2018-11-12,DHL,Standard,Delivered,0,True,39,7.3,none,4,3,Anytime,2.6793,True,0.386,Delivered within promise
HDEL000169,HORD000169,2018-11-18,2018-11-23,2018-11-21,AusPost,Standard,Delivered,0,True,51,7.73,none,5,7,Afternoon,2.5783,False,0.798,Delivered within promise
HDEL000170,HORD000170,2018-03-05,2018-03-09,2018-03-08,Direct Freight,Standard,Delivered,0,True,15,7.6,none,4,5,Afternoon,2.4147,False,0.282,Delivered within promise
HDEL000171,HORD000171,2018-03-13,2018-03-19,2018-03-17,AusPost,Standard,Delivered,0,True,19,6.8,none,6,7,Morning,2.5474,True,0.348,Delivered within promise
HDEL000172,HORD000172,2018-05-27,2018-06-01,2018-06-01,AusPost,Standard,Delivered,0,True,12,11.65,none,5,3,Anytime,9.6136,False,0.448,Delivered within promise
HDEL000173,HORD000173,2018-08-24,2018-08-31,2018-08-29,StarTrack,Standard,Delivered,0,True,58,15.4,none,7,9,Anytime,8.0642,False,0.431,Delivered within promise
HDEL000174,HORD000174,2018-11-21,2018-11-25,2018-11-24,StarTrack,Standard,Delivered,0,True,18,10.5,none,4,8,Morning,7.6039,False,0.548,Delivered within promise
HDEL000175,HORD000175,2018-02-12,2018-02-15,2018-02-13,DHL,Standard,Delivered,0,True,60,6.93,none,3,4,Anytime,2.95,True,1.023,Delivered within promise
HDEL000176,HORD000176,2018-01-30,2018-02-04,2018-02-07,DHL,Express,Delivered,3,False,43,19.43,warehouse_congestion,5,6,Afternoon,6.0755,True,1.305,Carrier scan reconciled
HDEL000177,HORD000177,2018-10-16,2018-10-21,2018-10-21,Direct Freight,Express,Delivered,0,True,19,14.03,none,5,9,Afternoon,2.977,True,1.077,Delivered within promise
HDEL000178,HORD000178,2018-12-02,2018-12-09,2018-12-09,DHL,Standard,Delivered,0,True,26,10.46,none,7,7,Afternoon,5.013,True,1.924,Delivered within promise
HDEL000179,HORD000179,2018-05-29,2018-06-01,2018-06-06,AusPost,Express,Delivered,5,False,41,17.58,warehouse_congestion,3,7,Afternoon,5.3305,True,0.96,Carrier scan reconciled
HDEL000180,HORD000180,2018-12-03,2018-12-10,2018-12-09,AusPost,Standard,Delivered,0,True,42,10.51,none,7,8,Anytime,6.6904,True,0.431,Delivered within promise
HDEL000181,HORD000181,2018-10-11,2018-10-14,2018-10-13,Direct Freight,Express,Delivered,0,True,61,16.25,none,3,5,Morning,1.4451,False,0.339,Delivered within promise
HDEL000182,HORD000182,2018-02-14,2018-02-17,2018-02-16,Direct Freight,Standard,Delivered,0,True,38,9.43,none,3,6,Anytime,5.3482,True,0.4,Delivered within promise
HDEL000183,HORD000183,2018-01-13,2018-01-17,2018-01-16,AusPost,Standard,Delivered,0,True,41,11.1,none,4,8,Afternoon,6.5212,True,0.377,Delivered within promise
HDEL000184,HORD000184,2018-11-08,2018-11-15,2018-11-13,DHL,Standard,Delivered,0,True,39,9.28,none,7,6,Afternoon,8.3161,True,0.541,Delivered within promise
HDEL000185,HORD000185,2018-12-14,2018-12-19,2018-12-18,AusPost,Standard,Delivered,0,True,28,6.78,none,5,9,Morning,3.3911,True,0.4,Delivered within promise
HDEL000186,HORD000186,2018-07-01,2018-07-08,2018-07-06,Direct Freight,Standard,Delivered,0,True,64,16.24,none,7,7,Afternoon,8.9996,True,0.641,Delivered within promise
HDEL000187,HORD000187,2018-12-16,2018-12-21,2018-12-25,StarTrack,Standard,Delivered,4,False,25,6.61,warehouse_congestion,5,5,Afternoon,1.8532,True,0.972,Carrier scan reconciled
HDEL000188,HORD000188,2018-11-23,2018-11-27,2018-11-27,DHL,Standard,Delivered,0,True,64,6.29,none,4,6,Morning,2.7228,True,0.5,Delivered within promise
HDEL000189,HORD000189,2018-12-09,2018-12-13,2018-12-13,AusPost,Standard,Delivered,0,True,4,9.35,none,4,7,Anytime,8.807,True,0.655,Delivered within promise
HDEL000190,HORD000190,2018-05-24,2018-05-30,2018-05-28,DHL,Standard,Delivered,0,True,41,9.95,none,6,5,Anytime,5.0955,False,0.385,Delivered within promise
HDEL000191,HORD000191,2018-02-14,2018-02-21,2018-02-20,StarTrack,Express,Delivered,0,True,66,15.24,none,7,6,Afternoon,6.245,False,1.099,Delivered within promise
HDEL000192,HORD000192,2018-06-22,2018-06-28,2018-06-27,DHL,Express,Delivered,0,True,26,24.75,none,6,8,Morning,5.7543,False,0.997,Delivered within promise
HDEL000193,HORD000193,2018-02-09,2018-02-14,2018-02-12,Direct Freight,Standard,Delivered,0,True,53,8.31,none,5,7,Afternoon,6.6332,True,1.179,Delivered within promise
HDEL000194,HORD000194,2018-10-12,2018-10-15,2018-10-13,Direct Freight,Standard,Delivered,0,True,23,9.33,none,3,8,Afternoon,3.6714,True,0.964,Delivered within promise
HDEL000195,HORD000195,2018-08-03,2018-08-07,2018-08-06,StarTrack,Standard,Delivered,0,True,36,15.01,none,4,4,Morning,9.6606,True,0.591,Delivered within promise
HDEL000196,HORD000196,2018-09-01,2018-09-06,2018-09-05,Direct Freight,Standard,Delivered,0,True,12,9.66,none,5,8,Morning,3.4523,False,0.324,Delivered within promise
HDEL000197,HORD000197,2018-05-16,2018-05-23,2018-05-23,StarTrack,Standard,Delivered,0,True,41,7.03,none,7,9,Anytime,3.4133,True,0.428,Delivered within promise
HDEL000198,HORD000198,2018-12-17,2018-12-21,2018-12-19,StarTrack,Standard,Delivered,0,True,62,7.25,none,4,3,Afternoon,2.5481,True,0.346,Delivered within promise
HDEL000199,HORD000199,2018-01-10,2018-01-14,2018-01-14,AusPost,Standard,Delivered,0,True,28,8.34,none,4,9,Anytime,3.3613,True,0.305,Delivered within promise
HDEL000200,HORD000200,2018-07-10,2018-07-16,2018-07-19,Direct Freight,Standard,Delivered,3,False,4,11.02,warehouse_congestion,6,9,Morning,6.377,False,0.402,Carrier scan reconciled
HDEL000201,HORD000201,2018-01-20,2018-01-23,2018-01-23,AusPost,Standard,Delivered,0,True,12,7.93,none,3,9,Anytime,1.8827,True,1.102,Delivered within promise
HDEL000202,HORD000202,2018-04-30,2018-05-07,2018-05-07,DHL,Standard,Delivered,0,True,16,8.5,none,7,3,Afternoon,3.9884,True,0.362,Delivered within promise
HDEL000203,HORD000203,2018-08-21,2018-08-25,2018-08-23,StarTrack,Standard,Delivered,0,True,61,9.05,none,4,5,Afternoon,1.3541,True,0.425,Delivered within promise
HDEL000204,HORD000204,2018-07-31,2018-08-03,2018-08-03,Direct Freight,Express,Delivered,0,True,53,20.36,none,3,5,Afternoon,2.8182,True,0.86,Delivered within promise
HDEL000205,HORD000205,2018-11-17,2018-11-22,2018-11-22,AusPost,Express,Delivered,0,True,11,15.17,none,5,9,Anytime,4.0615,True,1.593,Delivered within promise
HDEL000206,HORD000206,2018-09-14,2018-09-20,2018-09-20,StarTrack,Standard,Delivered,0,True,25,11.14,none,6,4,Anytime,6.9281,True,0.516,Delivered within promise
HDEL000207,HORD000207,2018-07-17,2018-07-20,2018-07-20,Direct Freight,Express,Delivered,0,True,25,18.63,none,3,8,Morning,6.1417,False,0.443,Delivered within promise
HDEL000208,HORD000208,2018-12-21,2018-12-24,2018-12-24,AusPost,Express,Delivered,0,True,67,14.52,none,3,3,Afternoon,3.7982,False,0.344,Delivered within promise
HDEL000209,HORD000209,2018-06-28,2018-07-05,2018-07-04,AusPost,Standard,Delivered,0,True,23,9.63,none,7,9,Anytime,3.3058,True,0.433,Delivered within promise
HDEL000210,HORD000210,2018-08-19,2018-08-26,2018-08-25,AusPost,Standard,Delivered,0,True,55,9.88,none,7,3,Morning,2.8541,False,0.357,Delivered within promise
HDEL000211,HORD000211,2018-01-09,2018-01-12,2018-01-14,DHL,Standard,Delivered,2,False,16,7.55,warehouse_congestion,3,8,Morning,4.9211,False,0.322,Carrier scan reconciled
HDEL000212,HORD000212,2018-09-19,2018-09-23,2018-09-23,DHL,Standard,Delivered,0,True,14,7.0,none,4,5,Afternoon,4.041,True,0.997,Delivered within promise
HDEL000213,HORD000213,2018-04-09,2018-04-13,2018-04-13,StarTrack,Standard,Delivered,0,True,65,6.8,none,4,5,Afternoon,2.3324,True,1.002,Delivered within promise
HDEL000214,HORD000214,2018-02-24,2018-02-27,2018-02-26,Direct Freight,Standard,Delivered,0,True,24,9.17,none,3,8,Afternoon,7.098,True,0.538,Delivered within promise
HDEL000215,HORD000215,2018-12-19,2018-12-26,2018-12-26,StarTrack,Standard,Delivered,0,True,19,6.87,none,7,8,Anytime,0.9878,True,0.39,Delivered within promise
HDEL000216,HORD000216,2018-11-08,2018-11-13,2018-11-14,Direct Freight,Standard,Delivered,1,False,22,9.61,carrier_capacity,5,3,Anytime,5.058,False,0.36,Carrier scan reconciled
HDEL000217,HORD000217,2018-04-02,2018-04-08,2018-04-06,AusPost,Express,Delivered,0,True,8,18.68,none,6,6,Afternoon,8.7521,True,0.473,Delivered within promise
HDEL000218,HORD000218,2018-03-07,2018-03-13,2018-03-13,AusPost,Standard,Delivered,0,True,54,9.77,none,6,8,Afternoon,6.775,True,0.579,Delivered within promise
HDEL000219,HORD000219,2018-06-10,2018-06-14,2018-06-14,StarTrack,Express,Delivered,0,True,57,23.0,none,4,9,Morning,8.8883,True,0.599,Delivered within promise
HDEL000220,HORD000220,2018-02-18,2018-02-22,2018-02-21,DHL,Standard,Delivered,0,True,73,8.28,none,4,5,Anytime,3.4407,True,0.39,Delivered within promise
HDEL000221,HORD000221,2018-04-22,2018-04-27,2018-04-27,AusPost,Express,Delivered,0,True,21,20.11,none,5,3,Anytime,6.6991,True,0.479,Delivered within promise
HDEL000222,HORD000222,2018-09-02,2018-09-07,2018-09-06,Direct Freight,Standard,Delivered,0,True,69,7.99,none,5,3,Morning,2.5824,True,0.357,Delivered within promise
HDEL000223,HORD000223,2018-03-17,2018-03-24,2018-03-22,DHL,Express,Delivered,0,True,22,19.14,none,7,9,Anytime,8.1069,False,0.457,Delivered within promise
HDEL000224,HORD000224,2018-02-17,2018-02-20,2018-02-21,Direct Freight,Standard,Delivered,1,False,9,7.26,weather,3,7,Afternoon,1.5622,False,0.285,Carrier scan reconciled
HDEL000225,HORD000225,2018-11-25,2018-12-01,2018-11-30,Direct Freight,Standard,Delivered,0,True,21,9.71,none,6,9,Afternoon,4.2139,True,1.176,Delivered within promise
HDEL000226,HORD000226,2018-10-24,2018-10-28,2018-10-26,StarTrack,Standard,Delivered,0,True,24,9.02,none,4,4,Morning,3.3613,False,0.308,Delivered within promise
HDEL000227,HORD000227,2018-07-21,2018-07-24,2018-07-22,StarTrack,Express,Delivered,0,True,27,23.69,none,3,9,Morning,6.863,False,0.98,Delivered within promise
HDEL000228,HORD000228,2018-10-22,2018-10-25,2018-10-28,AusPost,Standard,Delivered,3,False,27,6.82,weather,3,6,Anytime,1.2087,True,1.521,Carrier scan reconciled
HDEL000229,HORD000229,2018-04-10,2018-04-17,2018-04-17,DHL,Standard,Delivered,0,True,8,6.9,none,7,7,Afternoon,4.4571,True,0.443,Delivered within promise
HDEL000230,HORD000230,2018-02-03,2018-02-09,2018-02-07,AusPost,Standard,Delivered,0,True,54,10.25,none,6,9,Afternoon,7.5832,False,0.438,Delivered within promise
HDEL000231,HORD000231,2018-03-03,2018-03-06,2018-03-06,StarTrack,Express,Delivered,0,True,46,17.31,none,3,4,Afternoon,4.8774,True,0.458,Delivered within promise
HDEL000232,HORD000232,2018-06-03,2018-06-06,2018-06-04,StarTrack,Standard,Delivered,0,True,25,14.88,none,3,9,Afternoon,7.7566,True,1.085,Delivered within promise
HDEL000233,HORD000233,2018-03-20,2018-03-27,2018-03-26,DHL,Standard,Delivered,0,True,20,6.21,none,7,3,Morning,0.8265,True,0.35,Delivered within promise
HDEL000234,HORD000234,2018-01-14,2018-01-20,2018-01-21,AusPost,Express,Delivered,1,False,22,14.99,weather,6,6,Afternoon,0.9886,True,1.015,Carrier scan reconciled
HDEL000235,HORD000235,2018-10-14,2018-10-21,2018-10-21,Direct Freight,Standard,Delivered,0,True,16,11.06,none,7,5,Morning,8.3697,True,1.07,Delivered within promise
HDEL000236,HORD000236,2018-09-23,2018-09-27,2018-09-25,Direct Freight,Standard,Delivered,0,True,71,9.59,none,4,6,Anytime,9.1149,True,0.507,Delivered within promise
HDEL000237,HORD000237,2018-12-15,2018-12-21,2018-12-20,Direct Freight,Standard,Delivered,0,True,21,7.11,none,6,7,Anytime,1.3865,True,0.336,Delivered within promise
HDEL000238,HORD000238,2018-09-06,2018-09-13,2018-09-12,StarTrack,Standard,Delivered,0,True,25,8.74,none,7,9,Anytime,4.7948,True,0.476,Delivered within promise
HDEL000239,HORD000239,2018-10-12,2018-10-17,2018-10-16,Direct Freight,Standard,Delivered,0,True,35,9.48,none,5,7,Anytime,7.536,True,1.205,Delivered within promise
HDEL000240,HORD000240,2018-08-08,2018-08-14,2018-08-15,Direct Freight,Express,Delivered,1,False,2,25.55,weather,6,6,Anytime,6.245,True,0.393,Carrier scan reconciled
HDEL000241,HORD000241,2018-05-30,2018-06-03,2018-06-02,StarTrack,Express,Delivered,0,True,51,17.46,none,4,5,Morning,4.2546,True,0.374,Delivered within promise
HDEL000242,HORD000242,2018-09-22,2018-09-26,2018-09-24,DHL,Standard,Delivered,0,True,49,10.4,none,4,7,Anytime,5.322,True,0.468,Delivered within promise
HDEL000243,HORD000243,2018-10-08,2018-10-11,2018-10-09,AusPost,Standard,Delivered,0,True,16,9.18,none,3,6,Anytime,3.6795,False,0.357,Delivered within promise
HDEL000244,HORD000244,2019-01-03,2019-01-06,2019-01-05,Direct Freight,Standard,Delivered,0,True,58,7.89,none,3,7,Anytime,2.3324,False,0.295,Delivered within promise
HDEL000245,HORD000245,2018-02-04,2018-02-10,2018-02-08,Direct Freight,Express,Delivered,0,True,64,17.9,none,6,4,Anytime,8.8273,True,0.938,Delivered within promise
HDEL000246,HORD000246,2018-12-17,2018-12-20,2018-12-20,Direct Freight,Standard,Delivered,0,True,37,8.4,none,3,4,Afternoon,6.2047,True,0.597,Delivered within promise
HDEL000247,HORD000247,2018-06-21,2018-06-26,2018-06-25,DHL,Standard,Delivered,0,True,18,11.45,none,5,3,Anytime,6.8528,True,0.641,Delivered within promise
HDEL000248,HORD000248,2018-10-21,2018-10-26,2018-10-28,DHL,Standard,Delivered,2,False,28,11.28,weather,5,9,Anytime,6.6032,True,0.555,Carrier scan reconciled
HDEL000249,HORD000249,2018-09-12,2018-09-19,2018-09-19,Direct Freight,Standard,Delivered,0,True,33,12.26,none,7,3,Anytime,9.7376,True,0.446,Delivered within promise
HDEL000250,HORD000250,2018-11-08,2018-11-11,2018-11-10,DHL,Standard,Delivered,0,True,18,9.71,none,3,5,Morning,4.2452,True,1.477,Delivered within promise
HDEL000251,HORD000251,2018-05-03,2018-05-07,2018-05-05,StarTrack,Standard,Delivered,0,True,53,8.46,none,4,7,Morning,5.4705,True,0.464,Delivered within promise
HDEL000252,HORD000252,2018-12-04,2018-12-11,2018-12-09,Direct Freight,Standard,Delivered,0,True,38,12.04,none,7,4,Afternoon,7.3058,True,0.548,Delivered within promise
HDEL000253,HORD000253,2018-08-07,2018-08-12,2018-08-10,AusPost,Standard,Delivered,0,True,39,7.3,none,5,9,Anytime,0.6614,True,0.939,Delivered within promise
HDEL000254,HORD000254,2018-02-21,2018-02-24,2018-02-22,Direct Freight,Standard,Delivered,0,True,48,11.01,none,3,5,Afternoon,7.2789,True,0.922,Delivered within promise
HDEL000255,HORD000255,2018-07-25,2018-07-31,2018-07-31,StarTrack,Standard,Delivered,0,True,7,11.54,none,6,4,Afternoon,4.9303,False,0.354,Delivered within promise
HDEL000256,HORD000256,2018-03-12,2018-03-19,2018-03-19,Direct Freight,Standard,Delivered,0,True,24,6.43,none,7,6,Afternoon,3.3867,True,0.52,Delivered within promise
HDEL000257,HORD000257,2018-08-03,2018-08-07,2018-08-05,StarTrack,Express,Delivered,0,True,45,22.86,none,4,9,Anytime,3.8912,True,0.844,Delivered within promise
HDEL000258,HORD000258,2018-11-02,2018-11-06,2018-11-04,Direct Freight,Standard,Delivered,0,True,61,10.52,none,4,8,Morning,9.2841,True,0.622,Delivered within promise
HDEL000259,HORD000259,2018-12-03,2018-12-06,2018-12-04,AusPost,Standard,Delivered,0,True,6,5.64,none,3,7,Morning,0.95,True,0.48,Delivered within promise
HDEL000260,HORD000260,2018-09-07,2018-09-14,2018-09-14,StarTrack,Standard,Delivered,0,True,21,9.86,none,7,7,Anytime,6.245,True,1.605,Delivered within promise
HDEL000261,HORD000261,2018-12-17,2018-12-22,2018-12-26,AusPost,Standard,Delivered,4,False,53,8.4,carrier_capacity,5,6,Anytime,4.3401,True,0.405,Carrier scan reconciled
HDEL000262,HORD000262,2018-04-13,2018-04-17,2018-04-16,Direct Freight,Standard,Delivered,0,True,43,10.48,none,4,7,Morning,8.2845,True,0.534,Delivered within promise
HDEL000263,HORD000263,2018-10-05,2018-10-11,2018-10-12,DHL,Standard,Delivered,1,False,11,7.39,carrier_capacity,6,6,Anytime,3.6159,True,0.351,Carrier scan reconciled
HDEL000264,HORD000264,2018-06-01,2018-06-04,2018-06-03,DHL,Standard,Delivered,0,True,22,7.46,none,3,9,Morning,3.4974,True,0.459,Delivered within promise
HDEL000265,HORD000265,2018-10-26,2018-11-01,2018-11-01,AusPost,Standard,Delivered,0,True,48,10.77,none,6,5,Afternoon,8.927,False,1.033,Delivered within promise
HDEL000266,HORD000266,2018-01-27,2018-02-01,2018-01-30,AusPost,Standard,Delivered,0,True,40,7.23,none,5,9,Afternoon,3.5045,True,0.58,Delivered within promise
HDEL000267,HORD000267,2018-09-30,2018-10-04,2018-10-02,StarTrack,Standard,Delivered,0,True,53,9.76,none,4,9,Anytime,5.9598,True,1.0,Delivered within promise
HDEL000268,HORD000268,2018-12-21,2018-12-28,2019-01-01,Direct Freight,Express,Delivered,4,False,72,18.16,carrier_capacity,7,6,Morning,4.4848,True,0.65,Carrier scan reconciled
HDEL000269,HORD000269,2018-01-02,2018-01-07,2018-01-06,Direct Freight,Standard,Delivered,0,True,23,8.58,none,5,5,Afternoon,5.5116,True,0.931,Delivered within promise
HDEL000270,HORD000270,2018-04-05,2018-04-11,2018-04-10,StarTrack,Standard,Delivered,0,True,50,6.99,none,6,4,Afternoon,4.5009,False,0.368,Delivered within promise
HDEL000271,HORD000271,2018-08-08,2018-08-13,2018-08-13,AusPost,Standard,Delivered,0,True,66,10.88,none,5,7,Afternoon,7.6039,True,0.45,Delivered within promise
HDEL000272,HORD000272,2018-06-07,2018-06-10,2018-06-10,AusPost,Standard,Delivered,0,True,50,9.73,none,3,9,Afternoon,1.7128,True,0.432,Delivered within promise
HDEL000273,HORD000273,2018-08-28,2018-09-01,2018-09-01,StarTrack,Standard,Delivered,0,True,36,8.81,none,4,8,Anytime,1.5176,True,0.362,Delivered within promise
HDEL000274,HORD000274,2018-01-06,2018-01-13,2018-01-13,AusPost,Standard,Delivered,0,True,32,8.45,none,7,6,Morning,6.8807,False,0.46,Delivered within promise
HDEL000275,HORD000275,2018-11-16,2018-11-21,2018-11-21,StarTrack,Standard,Delivered,0,True,72,10.36,none,5,4,Morning,5.6386,False,0.359,Delivered within promise
HDEL000276,HORD000276,2018-09-30,2018-10-06,2018-10-05,AusPost,Standard,Delivered,0,True,32,9.87,none,6,7,Anytime,8.9996,False,0.526,Delivered within promise
HDEL000277,HORD000277,2018-07-11,2018-07-17,2018-07-16,StarTrack,Standard,Delivered,0,True,43,13.05,none,6,7,Morning,5.6327,False,0.332,Delivered within promise
HDEL000278,HORD000278,2018-10-23,2018-10-27,2018-10-25,DHL,Standard,Delivered,0,True,11,10.14,none,4,4,Morning,8.9996,False,0.449,Delivered within promise
HDEL000279,HORD000279,2018-06-22,2018-06-27,2018-06-26,DHL,Standard,Delivered,0,True,27,8.77,none,5,7,Afternoon,3.9884,True,0.496,Delivered within promise
